Scan started at 15:02:45 30/09/2014
Time (s)	x (nT)	y (nT)	z (nT)	Frequency (Hz)	x (nT)	y (nT)	z (nT)
3.30476	-357.602	543.335	-15.0381	64.9466	0.150533	0.214085	0.0109328	
3.30975	-357.389	543.075	-15.1871	65.0444	0.16528	0.238724	0.0109362	
3.31474	-357.253	542.796	-15.4466	65.1422	0.145457	0.20547	0.0108662	
3.31973	-357.365	542.814	-15.2333	65.2401	0.169168	0.2453	0.0109701	
3.32473	-357.396	542.856	-14.9321	65.3379	0.140425	0.197033	0.0107854	
3.32972	-357.176	542.607	-15.0915	65.4357	0.172703	0.251194	0.0108879	
3.33471	-357.048	542.351	-15.3517	65.5335	0.135572	0.188887	0.0107516	
3.3397	-357.146	542.417	-15.153	65.6313	0.175786	0.256305	0.010972	
3.34469	-357.146	542.499	-14.8408	65.7291	0.131134	0.181274	0.010739	
3.34969	-356.91	542.268	-15.0009	65.8269	0.178501	0.260616	0.0109818	
3.35468	-356.765	542.02	-15.2621	65.9247	0.127238	0.174552	0.0106096	
3.35967	-356.861	542.076	-15.0461	66.0226	0.180479	0.264114	0.0109901	
3.36466	-356.873	542.153	-14.7303	66.1204	0.123886	0.168755	0.0106387	
3.36965	-356.651	541.923	-14.892	66.2182	0.182124	0.266791	0.0108734	
3.37465	-356.513	541.66	-15.1541	66.316	0.121239	0.164123	0.010529	
3.37964	-356.601	541.71	-14.9496	66.4138	0.183074	0.268465	0.0109125	
3.38463	-356.595	541.784	-14.6304	66.5116	0.119363	0.160957	0.0105418	
3.38962	-356.358	541.536	-14.7731	66.6094	0.183536	0.269235	0.0109213	
3.39461	-356.222	541.266	-15.0372	66.7072	0.118396	0.159382	0.0106084	
3.39961	-356.319	541.306	-14.8268	66.805	0.183576	0.269267	0.0108393	
3.4046	-356.321	541.358	-14.508	66.9029	0.118273	0.159466	0.01053	
3.40959	-356.098	541.107	-14.6605	67.0007	0.182688	0.267984	0.0108297	
3.41458	-355.969	540.843	-14.9263	67.0985	0.119311	0.160911	0.0105912	
3.41957	-356.075	540.89	-14.7242	67.1963	0.18153	0.265898	0.0108252	
3.42457	-356.089	540.955	-14.4074	67.2941	0.12092	0.164042	0.0105466	
3.42956	-355.869	540.698	-14.5593	67.3919	0.179637	0.262981	0.0108106	
3.43455	-355.734	540.429	-14.8318	67.4897	0.123322	0.168281	0.0105593	
3.43954	-355.832	540.475	-14.6379	67.5875	0.17727	0.259145	0.0107652	
3.44454	-355.851	540.546	-14.3234	67.6853	0.126417	0.173765	0.0105702	
3.44953	-355.64	540.31	-14.4864	67.7832	0.174374	0.254487	0.0106503	
3.45452	-355.522	540.044	-14.7589	67.881	0.129976	0.180091	0.0105397	
3.45951	-355.643	540.09	-14.5544	67.9788	0.171112	0.249051	0.0107477	
3.4645	-355.669	540.153	-14.2404	68.0766	0.133993	0.187079	0.010535	
3.4695	-355.461	539.906	-14.3907	68.1744	0.167259	0.242961	0.0106607	
3.47449	-355.355	539.643	-14.652	68.2722	0.13828	0.194438	0.0104783	
3.47948	-355.478	539.693	-14.4456	68.37	0.163127	0.236197	0.0106551	
3.48447	-355.5	539.753	-14.1221	68.4678	0.142725	0.201989	0.0105215	
3.48946	-355.286	539.499	-14.2717	68.5656	0.158722	0.228843	0.0105995	
3.49446	-355.159	539.233	-14.5477	68.6635	0.14717	0.209703	0.0105832	
3.49945	-355.265	539.265	-14.34	68.7613	0.154	0.221144	0.0105687	
3.50444	-355.279	539.309	-14.0085	68.8591	0.151583	0.217131	0.0104857	
3.50943	-355.059	539.037	-14.1575	68.9569	0.149233	0.213002	0.0105422	
3.51442	-354.927	538.735	-14.4251	69.0547	0.155837	0.224332	0.0105748	
3.51942	-355.028	538.739	-14.2149	69.1525	0.144197	0.204855	0.0105143	
3.52441	-355.02	538.773	-13.8817	69.2503	0.159874	0.23111	0.0105712	
3.5294	-354.781	538.498	-14.0361	69.3481	0.139291	0.196685	0.0104532	
3.53439	-354.641	538.19	-14.317	69.4459	0.163615	0.237316	0.0105492	
3.53938	-354.721	538.19	-14.1237	69.5438	0.134584	0.188479	0.0104061	
3.54438	-354.722	538.214	-13.8083	69.6416	0.166966	0.242913	0.0105892	
3.54937	-354.503	537.93	-13.9539	69.7394	0.130002	0.180879	0.0103204	
3.55436	-354.373	537.614	-14.2189	69.8372	0.169996	0.24783	0.0106383	
3.55935	-354.472	537.604	-14.0193	69.935	0.125776	0.173646	0.0102635	
3.56435	-354.487	537.621	-13.7123	70.0328	0.172448	0.251962	0.0105852	
3.56934	-354.279	537.337	-13.8879	70.1306	0.122106	0.16726	0.010247	
3.57433	-354.158	537.054	-14.1714	70.2284	0.174428	0.2553	0.0105488	
3.57932	-354.27	537.085	-13.9719	70.3262	0.119057	0.161949	0.0102237	
3.58431	-354.31	537.138	-13.6594	70.4241	0.17594	0.25772	0.0105312	
3.58931	-354.116	536.897	-13.8264	70.5219	0.116756	0.157808	0.0103005	
3.5943	-354.004	536.628	-14.1083	70.6197	0.176833	0.259311	0.0104747	
3.59929	-354.123	536.661	-13.9158	70.7175	0.114988	0.155122	0.0102115	
3.60428	-354.154	536.733	-13.6085	70.8153	0.177248	0.259982	0.0105081	
3.60927	-353.968	536.484	-13.7771	70.9131	0.11437	0.153859	0.0102907	
3.61427	-353.866	536.204	-14.0721	71.0109	0.177047	0.259722	0.0105903	
3.61926	-353.981	536.231	-13.8926	71.1087	0.114452	0.154043	0.0102393	
3.62425	-353.996	536.273	-13.5793	71.2065	0.176324	0.258598	0.0104588	
3.62924	-353.778	536.003	-13.7487	71.3044	0.115431	0.155821	0.01016	
3.63423	-353.641	535.712	-14.0367	71.4022	0.175032	0.256511	0.0104697	
3.63923	-353.728	535.725	-13.8334	71.5	0.117193	0.159058	0.010138	
3.64422	-353.715	535.741	-13.5084	71.5978	0.17323	0.253616	0.0104891	
3.64921	-353.478	535.437	-13.6652	71.6956	0.119627	0.163556	0.0101952	
3.6542	-353.336	535.11	-13.9431	71.7934	0.170884	0.249845	0.010381	
3.65919	-353.398	535.073	-13.7317	71.8912	0.122769	0.168913	0.0101389	
3.66419	-353.363	535.038	-13.3917	71.989	0.168071	0.245265	0.0103557	
3.66918	-353.11	534.696	-13.5312	72.0868	0.126371	0.175343	0.0102571	
3.67417	-352.944	534.316	-13.7897	72.1847	0.164845	0.239973	0.0102543	
3.67916	-352.982	534.236	-13.5471	72.2825	0.130269	0.182088	0.010164	
3.68415	-352.937	534.179	-13.169	72.3803	0.161168	0.233984	0.0103009	
3.68915	-352.678	533.817	-13.3115	72.4781	0.134493	0.189366	0.0101683	
3.69414	-352.489	533.425	-13.6015	72.5759	0.157198	0.227413	0.0102145	
3.69913	-352.511	533.336	-13.399	72.6737	0.138778	0.196809	0.0102181	
3.70412	-352.454	533.268	-13.0693	72.7715	0.152904	0.220317	0.0102521	
3.70912	-352.171	532.9	-13.2169	72.8693	0.143161	0.204176	0.0102013	
3.71411	-351.969	532.522	-13.4879	72.9671	0.148273	0.212849	0.0102436	
3.7191	-351.994	532.443	-13.2687	73.065	0.147507	0.211485	0.0102211	
3.72409	-351.942	532.381	-12.9372	73.1628	0.143651	0.205044	0.0101364	
3.72908	-351.68	532.016	-13.0872	73.2606	0.151606	0.21834	0.0101983	
3.73408	-351.489	531.65	-13.3591	73.3584	0.138924	0.197087	0.010173	
3.73907	-351.516	531.593	-13.1498	73.4562	0.155482	0.224868	0.0101984	
3.74406	-351.479	531.56	-12.8	73.554	0.134199	0.189184	0.0101089	
3.74905	-351.233	531.228	-12.94	73.6518	0.159132	0.230944	0.0101874	
3.75404	-351.064	530.867	-13.215	73.7496	0.129661	0.18144	0.0100833	
3.75904	-351.113	530.813	-12.998	73.8474	0.162318	0.236307	0.0102013	
3.76403	-351.079	530.79	-12.6487	73.9453	0.125308	0.174097	0.0100093	
3.76902	-350.818	530.466	-12.8046	74.0431	0.165201	0.240949	0.0102088	
3.77401	-350.645	530.127	-13.0897	74.1409	0.121386	0.167279	0.0100049	
3.779	-350.686	530.098	-12.8712	74.2387	0.167581	0.244889	0.0101947	
3.784	-350.637	530.083	-12.5197	74.3365	0.117901	0.161342	0.00998498	
3.78899	-350.374	529.761	-12.6567	74.4343	0.169391	0.247975	0.0102193	
3.79398	-350.182	529.42	-12.9262	74.5321	0.115041	0.156365	0.00995545	
3.79897	-350.212	529.383	-12.7	74.6299	0.170831	0.250363	0.0102565	
3.80396	-350.169	529.362	-12.3456	74.7277	0.112934	0.152585	0.00985519	
3.80896	-349.901	529.044	-12.5033	74.8256	0.171637	0.251732	0.0101712	
3.81395	-349.715	528.703	-12.7814	74.9234	0.111483	0.150213	0.00990468	
3.81894	-349.747	528.654	-12.5492	75.0212	0.17201	0.252348	0.0101978	
3.82393	-349.708	528.633	-12.1898	75.119	0.110928	0.149222	0.00989815	
3.82893	-349.455	528.309	-12.3287	75.2168	0.171784	0.25206	0.0101946	
3.83392	-349.262	527.956	-12.6089	75.3146	0.111198	0.149791	0.00986985	
3.83891	-349.279	527.905	-12.3987	75.4124	0.171027	0.250822	0.0101859	
3.8439	-349.206	527.889	-12.0573	75.5102	0.112309	0.151795	0.00984197	
3.84889	-348.918	527.58	-12.2226	75.608	0.169782	0.248773	0.0101917	
3.85389	-348.721	527.236	-12.5159	75.7059	0.114221	0.155171	0.00989495	
3.85888	-348.741	527.195	-12.2991	75.8037	0.167968	0.24584	0.0101339	
3.86387	-348.684	527.165	-11.9503	75.9015	0.116788	0.159703	0.00986128	
3.86886	-348.408	526.828	-12.11	75.9993	0.165658	0.242103	0.0101281	
3.87385	-348.207	526.489	-12.4133	76.0971	0.119871	0.165179	0.00985876	
3.87885	-348.215	526.448	-12.2129	76.1949	0.162897	0.23763	0.0100473	
3.88384	-348.143	526.422	-11.8765	76.2927	0.123415	0.171427	0.0098766	
3.88883	-347.863	526.099	-12.0419	76.3905	0.159693	0.232366	0.0100556	
3.89382	-347.684	525.747	-12.3416	76.4883	0.127421	0.178239	0.00988297	
3.89881	-347.732	525.697	-12.1375	76.5862	0.156144	0.226544	0.0100002	
3.90381	-347.697	525.682	-11.8005	76.684	0.131496	0.185378	0.00993747	
3.9088	-347.442	525.364	-11.9661	76.7818	0.152216	0.220091	0.0100207	
3.91379	-347.273	525.028	-12.261	76.8796	0.135799	0.192647	0.00989903	
3.91878	-347.324	525	-12.0454	76.9774	0.148028	0.213149	0.009966	
3.92377	-347.288	524.996	-11.7	77.0752	0.140037	0.199878	0.00990024	
3.92877	-347.034	524.701	-11.86	77.173	0.143584	0.205866	0.00992147	
3.93376	-346.859	524.387	-12.1586	77.2708	0.144249	0.206939	0.00988009	
3.93875	-346.912	524.366	-11.9619	77.3686	0.139077	0.19832	0.00994183	
3.94374	-346.884	524.361	-11.6177	77.4665	0.148256	0.213711	0.00991114	
3.94874	-346.631	524.062	-11.7726	77.5643	0.134494	0.190633	0.00984645	
3.95373	-346.465	523.75	-12.074	77.6621	0.152036	0.220037	0.00996425	
3.95872	-346.523	523.731	-11.8727	77.7599	0.129956	0.182952	0.00983494	
3.96371	-346.504	523.731	-11.5344	77.8577	0.15555	0.22582	0.00995611	
3.9687	-346.261	523.437	-11.707	77.9555	0.125585	0.175543	0.00977701	
3.9737	-346.091	523.114	-12.0075	78.0533	0.158643	0.231003	0.00999798	
3.97869	-346.143	523.085	-11.793	78.1511	0.121451	0.168533	0.00978594	
3.98368	-346.119	523.09	-11.4445	78.2489	0.161361	0.23549	0.00997352	
3.98867	-345.884	522.789	-11.6082	78.3468	0.117718	0.162029	0.00971412	
3.99366	-345.738	522.458	-11.9146	78.4446	0.163671	0.239258	0.00996133	
3.99866	-345.808	522.43	-11.7205	78.5424	0.114475	0.156395	0.00966858	
4.00365	-345.791	522.431	-11.3798	78.6402	0.165489	0.242246	0.00998149	
4.00864	-345.566	522.14	-11.5446	78.738	0.111765	0.151765	0.00970521	
4.01363	-345.429	521.827	-11.8528	78.8358	0.166786	0.244407	0.00992593	
4.01862	-345.5	521.808	-11.6537	78.9336	0.109823	0.1483	0.00970013	
4.02362	-345.487	521.81	-11.3156	79.0314	0.167525	0.245749	0.00994241	
4.02861	-345.252	521.514	-11.4773	79.1292	0.108643	0.146201	0.00965845	
4.0336	-345.098	521.193	-11.7794	79.2271	0.167834	0.246203	0.00999059	
4.03859	-345.163	521.166	-11.5822	79.3249	0.108202	0.145566	0.00966869	
4.04358	-345.145	521.161	-11.2417	79.4227	0.167544	0.245786	0.00994293	
4.04858	-344.913	520.849	-11.4041	79.5205	0.108678	0.146433	0.00961047	
4.05357	-344.755	520.505	-11.7081	79.6183	0.166789	0.244513	0.00991447	
4.05856	-344.806	520.456	-11.5083	79.7161	0.109883	0.148688	0.00963855	
4.06355	-344.774	520.428	-11.1605	79.8139	0.165469	0.24242	0.0099009	
4.06855	-344.535	520.095	-11.3203	79.9117	0.11187	0.152143	0.0096283	
4.07354	-344.375	519.719	-11.6312	80.0095	0.163677	0.239522	0.00986926	
4.07853	-344.411	519.631	-11.4174	80.1074	0.114477	0.156806	0.00969864	
4.08352	-344.363	519.572	-11.0576	80.2052	0.161388	0.235769	0.0098275	
4.08851	-344.095	519.209	-11.2203	80.303	0.117641	0.162399	0.00967957	
4.09351	-343.9	518.804	-11.5294	80.4008	0.158642	0.231341	0.00988994	
4.0985	-343.921	518.693	-11.3206	80.4986	0.121243	0.168608	0.00966412	
4.10349	-343.861	518.604	-10.9564	80.5964	0.155491	0.226168	0.0098228	
4.10848	-343.594	518.212	-11.1058	80.6942	0.125157	0.175357	0.00966088	
4.11347	-343.411	517.802	-11.4095	80.792	0.151945	0.220402	0.00975652	
4.11847	-343.443	517.7	-11.2137	80.8899	0.129264	0.182385	0.00964559	
4.12346	-343.395	517.622	-10.8672	80.9877	0.148126	0.214072	0.00971494	
4.12845	-343.135	517.26	-11.0341	81.0855	0.133416	0.189519	0.00968783	
4.13344	-342.974	516.874	-11.3508	81.1833	0.143982	0.207265	0.00971431	
4.13843	-343.019	516.782	-11.1382	81.2811	0.13768	0.196628	0.00966032	
4.14343	-342.982	516.719	-10.7909	81.3789	0.139681	0.200115	0.00967912	
4.14842	-342.737	516.37	-10.9686	81.4767	0.14176	0.203544	0.00968282	
4.15341	-342.565	516.006	-11.289	81.5745	0.135284	0.192712	0.00964787	
4.1584	-342.607	515.931	-11.0934	81.6723	0.14569	0.210155	0.00974882	
4.16339	-342.573	515.881	-10.7517	81.7702	0.130883	0.185272	0.0096115	
4.16839	-342.328	515.531	-10.9333	81.868	0.149415	0.216267	0.00971943	
4.17338	-342.162	515.171	-11.2635	81.9658	0.126475	0.177824	0.00963209	
4.17837	-342.204	515.108	-11.0633	82.0636	0.152758	0.221931	0.00974485	
4.18336	-342.172	515.049	-10.7068	82.1614	0.122269	0.170615	0.00954824	
4.18836	-341.937	514.688	-10.879	82.2592	0.155835	0.226881	0.00971721	
4.19335	-341.777	514.306	-11.2069	82.357	0.118262	0.163862	0.00955166	
4.19834	-341.823	514.223	-11.0086	82.4548	0.158424	0.231283	0.00976017	
4.20333	-341.797	514.165	-10.6552	82.5526	0.114723	0.1577	0.00952717	
4.20832	-341.554	513.806	-10.8206	82.6505	0.160601	0.234891	0.00972682	
4.21332	-341.381	513.422	-11.1354	82.7483	0.111589	0.152364	0.00951984	
4.21831	-341.429	513.32	-10.9263	82.8461	0.162348	0.237733	0.00971767	
4.2233	-341.403	513.233	-10.5671	82.9439	0.109188	0.148017	0.00944707	
4.22829	-341.15	512.854	-10.7262	83.0417	0.163568	0.239771	0.00976889	
4.23328	-340.972	512.439	-11.0415	83.1395	0.107377	0.144885	0.00946827	
4.23828	-341.006	512.307	-10.8423	83.2373	0.164288	0.240978	0.0097402	
4.24327	-340.947	512.186	-10.4799	83.3351	0.10637	0.143129	0.0094635	
4.24826	-340.674	511.77	-10.6454	83.4329	0.164475	0.24134	0.00976769	
4.25325	-340.48	511.331	-10.9642	83.5308	0.106156	0.142782	0.00944465	
4.25824	-340.484	511.173	-10.7559	83.6286	0.164218	0.240875	0.00970311	
4.26324	-340.41	511.03	-10.3976	83.7264	0.106727	0.143874	0.00945414	
4.26823	-340.135	510.585	-10.5618	83.8242	0.163376	0.239539	0.00971917	
4.27322	-339.927	510.121	-10.8896	83.922	0.108104	0.146298	0.00944517	
4.27821	-339.922	509.953	-10.6944	84.0198	0.162044	0.237374	0.00970751	
4.2832	-339.839	509.805	-10.342	84.1176	0.110138	0.149964	0.00945404	
4.2882	-339.54	509.358	-10.5195	84.2154	0.160249	0.234455	0.00967006	
4.29319	-339.314	508.881	-10.8547	84.3132	0.112826	0.154687	0.00945315	
4.29818	-339.307	508.689	-10.6536	84.4111	0.157926	0.230729	0.0096905	
4.30317	-339.234	508.506	-10.2912	84.5089	0.115974	0.160336	0.00945545	
4.30816	-338.949	508.029	-10.474	84.6067	0.15523	0.226263	0.0096496	
4.31316	-338.738	507.534	-10.8115	84.7045	0.119628	0.166557	0.00945968	
4.31815	-338.736	507.335	-10.6054	84.8023	0.152108	0.221159	0.00965518	
4.32314	-338.662	507.161	-10.2388	84.9001	0.12355	0.173287	0.0095123	
4.32813	-338.381	506.702	-10.4069	84.9979	0.148635	0.215404	0.0095954	
4.33313	-338.168	506.221	-10.7418	85.0957	0.12762	0.180304	0.00949418	
4.33812	-338.171	506.031	-10.5438	85.1935	0.144834	0.209148	0.00956102	
4.34311	-338.11	505.868	-10.1742	85.2914	0.131781	0.187352	0.00950937	
4.3481	-337.845	505.429	-10.3384	85.3892	0.140775	0.202454	0.00955418	
4.35309	-337.657	504.967	-10.6667	85.487	0.135932	0.194364	0.00950924	
4.35809	-337.664	504.782	-10.4525	85.5848	0.136588	0.195445	0.00951157	
4.36308	-337.599	504.625	-10.0838	85.6826	0.139959	0.201136	0.00953292	
4.36807	-337.331	504.189	-10.2612	85.7804	0.132234	0.188232	0.0094694	
4.37306	-337.13	503.733	-10.6062	85.8782	0.14384	0.20759	0.00957897	
4.37805	-337.132	503.562	-10.3981	85.976	0.127911	0.180886	0.00944291	
4.38305	-337.058	503.397	-10.0209	86.0738	0.147449	0.213589	0.00956145	
4.38804	-336.793	502.932	-10.1929	86.1717	0.123628	0.17367	0.00940658	
4.39303	-336.597	502.444	-10.5269	86.2695	0.150761	0.219085	0.00958295	
4.39802	-336.585	502.23	-10.3267	86.3673	0.119582	0.166674	0.00942163	
4.40301	-336.501	502.03	-9.9549	86.4651	0.153698	0.22397	0.00955472	
4.40801	-336.206	501.543	-10.123	86.5629	0.115762	0.160106	0.00939562	
4.413	-335.964	501.014	-10.4647	86.6607	0.156253	0.22818	0.00958255	
4.41799	-335.904	500.745	-10.261	86.7585	0.112315	0.154226	0.00938543	
4.42298	-335.77	500.482	-9.88654	86.8563	0.158359	0.231666	0.0095906	
4.42797	-335.441	499.919	-10.0556	86.9541	0.109418	0.149158	0.00937563	
4.43297	-335.174	499.301	-10.3925	87.052	0.160028	0.234372	0.00957207	
4.43796	-335.094	498.955	-10.1812	87.1498	0.107099	0.145134	0.00936601	
4.44295	-334.943	498.647	-9.80292	87.2476	0.16118	0.236308	0.00958398	
4.44794	-334.587	498.044	-9.97125	87.3454	0.105534	0.142279	0.00933457	
4.45294	-334.295	497.402	-10.3076	87.4432	0.161842	0.237399	0.00957217	
4.45793	-334.196	497.04	-10.101	87.541	0.104666	0.140791	0.00931828	
4.46292	-334.016	496.682	-9.72266	87.6388	0.161999	0.237675	0.00959346	
4.46791	-333.628	496.033	-9.88678	87.7366	0.104573	0.140738	0.00931076	
4.4729	-333.31	495.364	-10.2308	87.8344	0.161637	0.237093	0.00956448	
4.4779	-333.187	494.978	-10.0363	87.9323	0.105306	0.142032	0.00931687	
4.48289	-332.987	494.617	-9.65753	88.0301	0.160801	0.235723	0.0095589	
4.48788	-332.607	493.97	-9.82721	88.1279	0.106766	0.144664	0.00933303	
4.49287	-332.303	493.29	-10.1774	88.2257	0.159432	0.233517	0.00953509	
4.49786	-332.197	492.896	-9.96637	88.3235	0.108933	0.148516	0.00932209	
4.50286	-332.024	492.534	-9.58466	88.4213	0.157586	0.23053	0.00953689	
4.50785	-331.647	491.897	-9.76325	88.5191	0.111712	0.153358	0.00933086	
4.51284	-331.345	491.238	-10.1161	88.6169	0.155308	0.226776	0.00950828	
4.51783	-331.24	490.862	-9.8988	88.7147	0.114962	0.159058	0.00931634	
4.52282	-331.066	490.523	-9.50379	88.8126	0.152588	0.222326	0.00950994	
4.52782	-330.695	489.905	-9.67499	88.9104	0.118584	0.165365	0.00934514	
4.53281	-330.394	489.253	-10.0195	89.0082	0.149476	0.217209	0.00946397	
4.5378	-330.284	488.875	-9.7995	89.106	0.122516	0.172086	0.00933328	
4.54279	-330.104	488.508	-9.40704	89.2038	0.14602	0.211519	0.00947436	
4.54778	-329.732	487.858	-9.58557	89.3016	0.126596	0.179028	0.00935714	
4.55278	-329.418	487.184	-9.93829	89.3994	0.142249	0.205323	0.00944493	
4.55777	-329.299	486.783	-9.72736	89.4972	0.130728	0.186044	0.00940946	
4.56276	-329.105	486.424	-9.33551	89.595	0.138284	0.198692	0.00940771	
4.56775	-328.721	485.797	-9.51099	89.6929	0.134814	0.192947	0.00939336	
4.57275	-328.41	485.13	-9.86633	89.7907	0.134105	0.191758	0.00939517	
4.57774	-328.297	484.743	-9.65125	89.8885	0.138828	0.19967	0.00939605	
4.58273	-328.121	484.398	-9.25787	89.9863	0.129861	0.18463	0.00936958	
4.58772	-327.75	483.78	-9.43726	90.0841	0.142638	0.205994	0.00943926	
4.59271	-327.443	483.13	-9.79254	90.1819	0.125613	0.177451	0.00932626	
4.59771	-327.322	482.759	-9.57471	90.2797	0.146198	0.21191	0.00945031	
4.6027	-327.137	482.435	-9.17706	90.3775	0.12143	0.170372	0.00931672	
4.60769	-326.772	481.846	-9.34589	90.4753	0.149442	0.217251	0.00943361	
4.61268	-326.485	481.225	-9.70087	90.5732	0.117455	0.163549	0.00929422	
4.61767	-326.397	480.891	-9.48395	90.671	0.15232	0.222008	0.00945397	
4.62267	-326.225	480.586	-9.0846	90.7688	0.113752	0.157205	0.00928098	
4.62766	-325.847	480.005	-9.26148	90.8666	0.1548	0.226122	0.00946799	
4.63265	-325.554	479.4	-9.63104	90.9644	0.110499	0.15152	0.00925716	
4.63764	-325.456	479.083	-9.42053	91.0622	0.156837	0.229463	0.00947686	
4.64263	-325.294	478.816	-9.01679	91.16	0.107738	0.146692	0.00924767	
4.64763	-324.939	478.261	-9.18713	91.2578	0.158424	0.232079	0.00947087	
4.65262	-324.654	477.662	-9.55304	91.3556	0.105577	0.142942	0.00925115	
4.65761	-324.567	477.322	-9.34308	91.4535	0.159548	0.233895	0.00947237	
4.6626	-324.393	476.999	-8.94043	91.5513	0.104152	0.140383	0.00922786	
4.66759	-324.013	476.395	-9.12097	91.6491	0.160147	0.234886	0.00948401	
4.67259	-323.698	475.748	-9.49622	91.7469	0.10344	0.139158	0.00923942	
4.67758	-323.571	475.364	-9.30011	91.8447	0.160238	0.235099	0.0094701	
4.68257	-323.373	475.006	-8.91333	91.9425	0.10354	0.139339	0.00920666	
4.68756	-322.981	474.362	-9.10089	92.0403	0.159862	0.23443	0.00947994	
4.69256	-322.662	473.671	-9.47791	92.1381	0.104394	0.140905	0.00922155	
4.69755	-322.536	473.253	-9.28259	92.2359	0.158939	0.232984	0.00946607	
4.70254	-322.345	472.871	-8.89209	92.3338	0.105991	0.143737	0.00922017	
4.70753	-321.976	472.233	-9.08185	92.4316	0.157545	0.230721	0.00946388	
4.71252	-321.682	471.583	-9.47644	92.5294	0.10827	0.147761	0.00921867	
4.71752	-321.583	471.221	-9.28369	92.6272	0.155694	0.22767	0.00944176	
4.72251	-321.412	470.914	-8.88886	92.725	0.111114	0.152748	0.00923863	
4.7275	-321.068	470.355	-9.08069	92.8228	0.15337	0.223888	0.00942893	
4.73249	-320.806	469.765	-9.46381	92.9206	0.114461	0.158537	0.00924995	
4.73748	-320.725	469.457	-9.26276	93.0184	0.15065	0.219414	0.00940653	
4.74248	-320.58	469.188	-8.85932	93.1162	0.118123	0.164894	0.00926216	
4.74747	-320.258	468.656	-9.04645	93.2141	0.147531	0.214297	0.00938706	
4.75246	-320.011	468.108	-9.43677	93.3119	0.122046	0.171636	0.00927621	
4.75745	-319.952	467.822	-9.23145	93.4097	0.144083	0.208603	0.00938324	
4.76244	-319.817	467.564	-8.82697	93.5075	0.126132	0.178584	0.00928964	
4.76744	-319.492	467.046	-9.0108	93.6053	0.140355	0.202421	0.00935392	
4.77243	-319.241	466.496	-9.39447	93.7031	0.130266	0.185561	0.00928856	
4.77742	-319.174	466.198	-9.19513	93.8009	0.136386	0.19583	0.00932731	
4.78241	-319.039	465.925	-8.79889	93.8987	0.134345	0.19242	0.00931332	
4.7874	-318.715	465.395	-8.99207	93.9965	0.132282	0.188954	0.00930704	
4.7924	-318.456	464.827	-9.37824	94.0944	0.138313	0.199048	0.00933493	
4.79739	-318.393	464.52	-9.1745	94.1922	0.128088	0.181906	0.00929165	
4.80238	-318.263	464.254	-8.77442	94.29	0.142078	0.205325	0.00934577	
4.80737	-317.952	463.727	-8.96082	94.3878	0.123904	0.174829	0.00926651	
4.81236	-317.701	463.15	-9.35773	94.4856	0.145583	0.211123	0.00935751	
4.81736	-317.629	462.82	-9.15405	94.5834	0.119799	0.167869	0.00924763	
4.82235	-317.489	462.518	-8.74274	94.6812	0.14877	0.216404	0.00937786	
4.82734	-317.161	461.963	-8.93744	94.779	0.115916	0.161214	0.0092315	
4.83233	-316.91	461.385	-9.32544	94.8768	0.151601	0.221066	0.0093867	
4.83733	-316.844	461.06	-9.11389	94.9747	0.112354	0.155034	0.00921143	
4.84232	-316.712	460.77	-8.70105	95.0725	0.154027	0.225055	0.00940475	
4.84731	-316.397	460.219	-8.89197	95.1703	0.109196	0.149555	0.00919897	
4.8523	-316.143	459.63	-9.28858	95.2681	0.156013	0.228319	0.00941138	
4.85729	-316.068	459.301	-9.09131	95.3659	0.10658	0.144954	0.00917892	
4.86229	-315.915	458.985	-8.68781	95.4637	0.157536	0.230825	0.00942323	
4.86728	-315.583	458.393	-8.86798	95.5615	0.104567	0.141438	0.00917637	
4.87227	-315.318	457.755	-9.26703	95.6593	0.158587	0.23254	0.00941187	
4.87726	-315.21	457.358	-9.07282	95.7572	0.103281	0.139138	0.00917091	
4.88225	-315.03	456.979	-8.65863	95.855	0.159143	0.233451	0.00941254	
4.88725	-314.675	456.321	-8.84869	95.9528	0.102739	0.138199	0.00915508	
4.89224	-314.371	455.613	-9.25263	96.0506	0.159195	0.233543	0.00941664	
4.89723	-314.236	455.156	-9.04303	96.1484	0.102978	0.138624	0.00916028	
4.90222	-314.032	454.72	-8.62927	96.2462	0.158736	0.232809	0.00941871	
4.90721	-313.652	454.012	-8.81909	96.344	0.103987	0.140424	0.00916054	
4.91221	-313.333	453.268	-9.21259	96.4418	0.157795	0.231274	0.00941369	
4.9172	-313.179	452.776	-9.00482	96.5396	0.105714	0.143496	0.00916923	
4.92219	-312.96	452.304	-8.57642	96.6375	0.156367	0.228935	0.00939491	
4.92718	-312.558	451.566	-8.76025	96.7353	0.108098	0.147691	0.00918142	
4.93217	-312.219	450.788	-9.15949	96.8331	0.15447	0.225834	0.0093815	
4.93717	-312.061	450.259	-8.94867	96.9309	0.111033	0.152834	0.00918355	
4.94216	-311.843	449.759	-8.53265	97.0287	0.152129	0.221995	0.00937183	
4.94715	-311.451	449.015	-8.72205	97.1265	0.114423	0.158725	0.00920476	
4.95214	-311.119	448.253	-9.13538	97.2243	0.149377	0.217475	0.00935443	
4.95714	-310.969	447.752	-8.93311	97.3221	0.11816	0.165156	0.00921188	
4.96213	-310.754	447.286	-8.5091	97.4199	0.146253	0.212326	0.00934678	
