Scan started at 15:02:45 30/09/2014
Time (s)	x (nT)	y (nT)	z (nT)	Frequency (Hz)	x (nT)	y (nT)	z (nT)
7.38329	0.347351	0.463013	252.607	
7.38828	-1.3396	-1.2431	252.567	
7.39327	-0.65802	-0.583984	252.548	
7.39826	1.01709	1.11853	252.52	
7.40325	0.340332	0.45929	252.466	
7.40825	-1.336	-1.23248	252.434	
7.41324	-0.658753	-0.574219	252.421	
7.41823	1.01758	1.12311	252.37	
7.42322	0.341492	0.462402	252.301	
7.42821	-1.34363	-1.23743	252.251	
7.43321	-0.675476	-0.586548	252.208	
7.4382	1.00678	1.10614	252.161	
7.44319	0.336182	0.45459	252.107	
7.44818	-1.34125	-1.24109	252.055	
7.45318	-0.663208	-0.579468	252.024	
7.45817	1.01813	1.11926	251.985	
7.46316	0.338928	0.461487	251.928	
7.46815	-1.33881	-1.23456	251.884	
7.47314	-0.660462	-0.580689	251.862	
7.47814	1.01776	1.11853	251.816	
7.48313	0.340149	0.469238	251.747	
7.48812	-1.341	-1.22986	251.693	
7.49311	-0.672058	-0.586609	251.647	
7.4981	1.00299	1.10138	251.58	
7.5031	0.328369	0.450195	251.516	
7.50809	-1.35266	-1.2489	251.474	
7.51308	-0.674561	-0.598816	251.442	
7.51807	1.00732	1.09747	251.387	
7.52306	0.330444	0.440491	251.311	
7.52806	-1.34937	-1.25195	251.263	
7.53305	-0.676331	-0.592407	251.238	
7.53804	1.00055	1.10278	251.198	
7.54303	0.323792	0.444763	251.142	
7.54802	-1.35095	-1.24744	251.108	
7.55302	-0.677734	-0.591614	251.087	
7.55801	0.998535	1.09412	251.039	
7.563	0.328735	0.43811	250.97	
7.56799	-1.35126	-1.25873	250.928	
7.57299	-0.681274	-0.608887	250.913	
7.57798	0.999512	1.09711	250.885	
7.58297	0.330322	0.450806	250.838	
7.58796	-1.34918	-1.24994	250.798	
7.59295	-0.682251	-0.601196	250.762	
7.59795	0.989197	1.08472	250.706	
7.60294	0.315918	0.430298	250.633	
7.60793	-1.35706	-1.25842	250.592	
7.61292	-0.68335	-0.606445	250.576	
7.61791	0.997681	1.09216	250.541	
7.62291	0.325928	0.441834	250.481	
7.6279	-1.35565	-1.25757	250.427	
7.63289	-0.685669	-0.608215	250.395	
7.63788	0.994141	1.09351	250.349	
7.64287	0.325012	0.448242	250.29	
7.64787	-1.35291	-1.25092	250.251	
7.65286	-0.677551	-0.602722	250.234	
7.65785	0.999085	1.09607	250.2	
7.66284	0.329163	0.454163	250.139	
7.66783	-1.34546	-1.23724	250.101	
7.67283	-0.680359	-0.595154	250.085	
7.67782	0.993042	1.09143	250.042	
7.68281	0.32135	0.440064	249.987	
7.6878	-1.35913	-1.25171	249.954	
7.6928	-0.684326	-0.602417	249.918	
7.69779	0.994812	1.08844	249.861	
7.70278	0.321106	0.437866	249.801	
7.70777	-1.35626	-1.25366	249.773	
7.71276	-0.681641	-0.600159	249.743	
7.71776	1.00366	1.09985	249.679	
7.72275	0.334656	0.456848	249.616	
7.72774	-1.34705	-1.24048	249.58	
7.73273	-0.676209	-0.593506	249.562	
7.73772	1.00861	1.10956	249.526	
7.74272	0.342712	0.466919	249.476	
7.74771	-1.33484	-1.23456	249.434	
7.7527	-0.672546	-0.60022	249.395	
7.75769	0.995422	1.09656	249.336	
7.76268	0.334045	0.459412	249.264	
7.76768	-1.33801	-1.23572	249.222	
7.77267	-0.672913	-0.591858	249.19	
7.77766	0.996277	1.10181	249.13	
7.78265	0.329834	0.457947	249.055	
7.78764	-1.33917	-1.23608	249.015	
7.79264	-0.675903	-0.59552	248.992	
7.79763	0.996033	1.09839	248.931	
7.80262	0.321777	0.450073	248.851	
7.80761	-1.35962	-1.25482	248.786	
7.81261	-0.696472	-0.615906	248.727	
7.8176	0.980103	1.0827	248.645	
7.82259	0.315369	0.438416	248.571	
7.82758	-1.36658	-1.26379	248.515	
7.83257	-0.696228	-0.619263	248.466	
7.83757	0.986084	1.08356	248.397	
7.84256	0.318909	0.436157	248.308	
7.84755	-1.36108	-1.26526	248.239	
7.85254	-0.698792	-0.616394	248.184	
7.85753	0.984863	1.08435	248.113	
7.86253	0.318115	0.434204	248.005	
7.86752	-1.37238	-1.27173	247.923	
7.87251	-0.704285	-0.625305	247.891	
7.8775	0.987488	1.08118	247.845	
7.88249	0.326721	0.452026	247.782	
7.88749	-1.34808	-1.24548	247.741	
7.89248	-0.693054	-0.619019	247.73	
7.89747	0.976074	1.07776	247.705	
7.90246	0.327637	0.451416	247.654	
7.90745	-1.33508	-1.23669	247.62	
7.91245	-0.675049	-0.599609	247.604	
7.91744	0.991272	1.08575	247.577	
7.92243	0.325439	0.442993	247.54	
7.92742	-1.34796	-1.24622	247.508	
7.93241	-0.684692	-0.609924	247.484	
7.93741	0.983093	1.07324	247.43	
7.9424	0.306824	0.419128	247.344	
7.94739	-1.37616	-1.26959	247.289	
7.95238	-0.698364	-0.606262	247.266	
7.95738	0.997254	1.09595	247.225	
7.96237	0.329956	0.446594	247.166	
7.96736	-1.3634	-1.26141	247.146	
7.97235	-0.699463	-0.622315	247.151	
7.97734	0.990723	1.08496	247.132	
7.98234	0.329529	0.45282	247.091	
7.98733	-1.35712	-1.24951	247.068	
7.99232	-0.699951	-0.619873	247.06	
7.99731	0.987549	1.08514	247.029	
8.0023	0.336975	0.453552	246.991	
8.0073	-1.34344	-1.25684	246.971	
8.01229	-0.690796	-0.621582	246.958	
8.01728	0.993469	1.08673	246.914	
8.02227	0.344177	0.459778	246.852	
8.02726	-1.33728	-1.23419	246.817	
8.03226	-0.68042	-0.605103	246.799	
8.03725	1.00568	1.09967	246.773	
8.04224	0.348084	0.476257	246.73	
8.04723	-1.33862	-1.22656	246.708	
8.05222	-0.680359	-0.596741	246.71	
8.05722	0.999939	1.10016	246.676	
8.06221	0.346375	0.468933	246.621	
8.0672	-1.33038	-1.23199	246.594	
8.07219	-0.678711	-0.60614	246.595	
8.07719	1.00366	1.09857	246.583	
8.08218	0.348755	0.465515	246.543	
8.08717	-1.34198	-1.24847	246.519	
8.09216	-0.697754	-0.615845	246.514	
8.09715	0.98645	1.09094	246.484	
8.10215	0.331726	0.453125	246.433	
8.10714	-1.35608	-1.25458	246.383	
8.11213	-0.700867	-0.618347	246.353	
8.11712	0.984436	1.08862	246.322	
8.12211	0.332092	0.452393	246.273	
8.12711	-1.35126	-1.25037	246.241	
8.1321	-0.699158	-0.619324	246.22	
8.13709	0.984619	1.08429	246.178	
8.14208	0.339539	0.454773	246.122	
8.14707	-1.34692	-1.25281	246.083	
8.15207	-0.699402	-0.624024	246.059	
8.15706	0.987122	1.0838	246.018	
8.16205	0.332764	0.458679	245.969	
8.16704	-1.35327	-1.24957	245.938	
8.17203	-0.696106	-0.621704	245.927	
8.17703	0.990784	1.08807	245.906	
8.18202	0.340149	0.464233	245.863	
8.18701	-1.34583	-1.24677	245.837	
8.192	-0.697937	-0.620117	245.822	
8.197	0.988159	1.08746	245.795	
8.20199	0.335999	0.451599	245.743	
8.20698	-1.35065	-1.25537	245.71	
8.21197	-0.697266	-0.628784	245.705	
8.21696	0.989502	1.07477	245.677	
8.22196	0.332398	0.448975	245.632	
8.22695	-1.34985	-1.24768	245.603	
8.23194	-0.698059	-0.616394	245.588	
8.23693	0.982056	1.08783	245.557	
8.24192	0.333008	0.460449	245.519	
8.24692	-1.35358	-1.25354	245.5	
8.25191	-0.705017	-0.6297	245.487	
8.2569	0.983154	1.07904	245.453	
8.26189	0.334412	0.458252	245.403	
8.26688	-1.35321	-1.24561	245.378	
8.27188	-0.705933	-0.623169	245.373	
8.27687	0.98291	1.08417	245.346	
8.28186	0.340576	0.460144	245.31	
8.28685	-1.34332	-1.24664	245.291	
8.29184	-0.691834	-0.619446	245.283	
8.29684	0.997864	1.09015	245.255	
8.30183	0.350281	0.469666	245.212	
8.30682	-1.33765	-1.23016	245.185	
8.31181	-0.690979	-0.603821	245.181	
8.31681	1.00464	1.1012	245.166	
8.3218	0.359314	0.476563	245.125	
8.32679	-1.33807	-1.23346	245.105	
8.33178	-0.691773	-0.612549	245.114	
8.33677	1.00037	1.09698	245.09	
8.34177	0.354858	0.475342	245.048	
8.34676	-1.33392	-1.23279	245.044	
8.35175	-0.688171	-0.610474	245.059	
8.35674	1.00525	1.10077	245.062	
8.36173	0.358337	0.478699	245.037	
8.36673	-1.33643	-1.23291	245.024	
8.37172	-0.692688	-0.613403	245.027	
8.37671	0.992676	1.08759	245.003	
8.3817	0.34729	0.463623	244.972	
8.38669	-1.33765	-1.24011	244.97	
8.39169	-0.697937	-0.618042	244.976	
8.39668	0.989929	1.08698	244.967	
8.40167	0.343811	0.457642	244.949	
8.40666	-1.35468	-1.25635	244.935	
8.41165	-0.706909	-0.632691	244.94	
8.41665	0.984619	1.08069	244.928	
8.42164	0.33905	0.465027	244.89	
8.42663	-1.34753	-1.24072	244.877	
8.43162	-0.695923	-0.619446	244.884	
8.43661	0.998413	1.08978	244.859	
8.44161	0.346436	0.466126	244.825	
8.4466	-1.3465	-1.24432	244.826	
8.45159	-0.700562	-0.619873	244.839	
8.45658	0.987305	1.08582	244.816	
8.46158	0.346985	0.463013	244.771	
8.46657	-1.34381	-1.24304	244.748	
8.47156	-0.706238	-0.621399	244.748	
8.47655	0.986267	1.09033	244.739	
8.48154	0.348328	0.470215	244.708	
8.48654	-1.34937	-1.24707	244.684	
8.49153	-0.714844	-0.634338	244.672	
8.49652	0.978638	1.07312	244.628	
8.50151	0.337708	0.454712	244.575	
8.5065	-1.35059	-1.24872	244.56	
8.5115	-0.705322	-0.620056	244.565	
8.51649	0.984497	1.09412	244.553	
8.52148	0.342529	0.470337	244.517	
8.52647	-1.34876	-1.24536	244.489	
8.53146	-0.707703	-0.62616	244.479	
8.53646	0.984619	1.08496	244.461	
8.54145	0.343628	0.46582	244.432	
8.54644	-1.34906	-1.24518	244.427	
8.55143	-0.710022	-0.629517	244.432	
8.55642	0.984802	1.08832	244.406	
8.56142	0.345276	0.472839	244.372	
8.56641	-1.34332	-1.23761	244.353	
8.5714	-0.690247	-0.61023	244.34	
8.57639	1.00671	1.10083	244.325	
8.58139	0.367737	0.481262	244.303	
8.58638	-1.32477	-1.23071	244.291	
8.59137	-0.689941	-0.618042	244.289	
8.59636	0.998352	1.09106	244.27	
8.60135	0.360962	0.478272	244.23	
8.60635	-1.33234	-1.22778	244.214	
8.61134	-0.693665	-0.605225	244.226	
8.61633	1.0047	1.10498	244.218	
8.62132	0.366577	0.486816	244.19	
8.62631	-1.32709	-1.22156	244.184	
8.63131	-0.691773	-0.602722	244.192	
8.6363	0.995911	1.10785	244.169	
8.64129	0.362854	0.488159	244.127	
8.64628	-1.33221	-1.2312	244.119	
8.65127	-0.703308	-0.620972	244.138	
8.65627	0.989075	1.08917	244.119	
8.66126	0.350647	0.468018	244.075	
8.66625	-1.34802	-1.24567	244.069	
8.67124	-0.71283	-0.632446	244.071	
8.67623	0.993042	1.09247	244.061	
8.68123	0.356934	0.487366	244.039	
8.68622	-1.34161	-1.23218	244.018	
8.69121	-0.707337	-0.623718	244.024	
8.6962	0.984131	1.0896	244.012	
8.7012	0.350647	0.478882	243.98	
8.70619	-1.33936	-1.23456	243.971	
8.71118	-0.701843	-0.621277	243.979	
8.71617	0.990418	1.09381	243.972	
8.72116	0.353943	0.480469	243.95	
8.72616	-1.34589	-1.23334	243.939	
8.73115	-0.714172	-0.624817	243.929	
8.73614	0.987061	1.08905	243.911	
8.74113	0.358826	0.487854	243.882	
8.74612	-1.34161	-1.2298	243.865	
8.75112	-0.716309	-0.630798	243.864	
8.75611	0.980774	1.08527	243.839	
8.7611	0.349915	0.471802	243.793	
8.76609	-1.34497	-1.24384	243.773	
8.77108	-0.710877	-0.628662	243.774	
8.77608	0.985474	1.0885	243.757	
8.78107	0.35791	0.483765	243.723	
8.78606	-1.34076	-1.23517	243.696	
8.79105	-0.711365	-0.632019	243.691	
8.79604	0.987305	1.08264	243.672	
8.80104	0.358948	0.474182	243.625	
8.80603	-1.33612	-1.24158	243.596	
8.81102	-0.707153	-0.627136	243.588	
8.81601	0.984375	1.08759	243.556	
8.82101	0.350403	0.472961	243.505	
8.826	-1.34589	-1.2464	243.481	
8.83099	-0.714722	-0.641174	243.486	
8.83598	0.985291	1.08344	243.474	
8.84097	0.361572	0.480896	243.436	
8.84597	-1.32733	-1.23187	243.415	
8.85096	-0.693054	-0.614868	243.407	
8.85595	1.00537	1.09985	243.377	
8.86094	0.377686	0.496765	243.341	
8.86593	-1.31976	-1.21698	243.318	
8.87093	-0.693848	-0.617188	243.295	
8.87592	0.999756	1.09924	243.249	
8.88091	0.367065	0.495239	243.189	
8.8859	-1.32788	-1.21985	243.149	
8.89089	-0.697083	-0.615357	243.121	
8.89589	1.00366	1.10083	243.073	
8.90088	0.373291	0.496704	243.002	
8.90587	-1.32636	-1.21899	242.95	
8.91086	-0.700195	-0.616028	242.93	
8.91585	0.993958	1.08984	242.894	
8.92085	0.361877	0.47467	242.832	
8.92584	-1.34222	-1.24432	242.795	
8.93083	-0.713135	-0.641968	242.777	
8.93582	0.986817	1.07892	242.731	
8.94082	0.362427	0.483337	242.676	
8.94581	-1.33575	-1.23199	242.63	
8.9508	-0.712097	-0.629639	242.596	
8.95579	0.990479	1.08887	242.548	
8.96078	0.37323	0.487	242.488	
8.96578	-1.33069	-1.23663	242.437	
8.97077	-0.718323	-0.639099	242.403	
8.97576	0.978027	1.08179	242.369	
8.98075	0.363464	0.48291	242.307	
8.98574	-1.32892	-1.22937	242.258	
8.99074	-0.708923	-0.62738	242.24	
8.99573	0.992493	1.08698	242.211	
9.00072	0.373901	0.491516	242.158	
9.00571	-1.33154	-1.22949	242.13	
9.0107	-0.713257	-0.641724	242.13	
9.0157	0.99408	1.08112	242.107	
9.02069	0.367798	0.481262	242.048	
9.02568	-1.34546	-1.24445	242	
9.03067	-0.721069	-0.641785	241.971	
9.03566	0.984314	1.08093	241.914	
9.04066	0.361511	0.484924	241.839	
9.04565	-1.3399	-1.23712	241.785	
9.05064	-0.726074	-0.646607	241.741	
9.05563	0.968506	1.06836	241.689	
9.06062	0.356567	0.478088	241.627	
9.06562	-1.33936	-1.24408	241.571	
9.07061	-0.72583	-0.648926	241.534	
9.0756	0.975647	1.07587	241.48	
9.08059	0.356628	0.473572	241.404	
9.08559	-1.35333	-1.24689	241.35	
9.09058	-0.730103	-0.6474	241.313	
9.09557	0.978699	1.07556	241.26	
9.10056	0.359009	0.485657	241.196	
9.10555	-1.3385	-1.22998	241.158	
9.11055	-0.723328	-0.642212	241.137	
9.11554	0.972534	1.06866	241.085	
9.12053	0.357483	0.477295	241.02	
9.12552	-1.33691	-1.2323	240.979	
9.13051	-0.715088	-0.635925	240.957	
9.13551	0.986206	1.086	240.924	
9.1405	0.376953	0.50116	240.864	
9.14549	-1.31751	-1.22137	240.82	
9.15048	-0.699585	-0.634277	240.806	
9.15547	1.00256	1.09045	240.77	
9.16047	0.384766	0.502319	240.714	
9.16546	-1.3161	-1.21368	240.678	
9.17045	-0.708679	-0.625	240.65	
9.17544	0.983154	1.0871	240.601	
9.18043	0.369263	0.494751	240.527	
9.18543	-1.33282	-1.23279	240.468	
9.19042	-0.721741	-0.650269	240.433	
9.19541	0.981262	1.07294	240.376	
9.2004	0.372803	0.489197	240.298	
9.2054	-1.3385	-1.2392	240.233	
9.21039	-0.727905	-0.658203	240.166	
9.21538	0.983276	1.07013	240.081	
9.22037	0.369934	0.483948	239.979	
9.22536	-1.34528	-1.25855	239.888	
9.23036	-0.744324	-0.679627	239.812	
9.23535	0.965637	1.05823	239.725	
9.24034	0.36084	0.478088	239.629	
9.24533	-1.34436	-1.24139	239.558	
9.25032	-0.732666	-0.655212	239.509	
9.25532	0.973084	1.06439	239.434	
9.26031	0.359436	0.479492	239.338	
9.2653	-1.34735	-1.24976	239.263	
9.27029	-0.740601	-0.667114	239.212	
9.27528	0.969116	1.06183	239.168	
9.28028	0.366028	0.477478	239.11	
9.28527	-1.34082	-1.24139	239.064	
9.29026	-0.73169	-0.650757	239.045	
9.29525	0.970886	1.0636	239.01	
9.30024	0.356018	0.470947	238.958	
9.30524	-1.34357	-1.24585	238.918	
9.31023	-0.729553	-0.65448	238.876	
9.31522	0.962952	1.06152	238.81	
9.32021	0.352051	0.473999	238.731	
9.32521	-1.34039	-1.23895	238.67	
9.3302	-0.734802	-0.663147	238.638	
9.33519	0.957398	1.05078	238.604	
9.34018	0.362366	0.485046	238.553	
9.34517	-1.32892	-1.23157	238.509	
9.35017	-0.741577	-0.663269	238.49	
9.35516	0.958008	1.05597	238.464	
9.36015	0.376099	0.494507	238.413	
9.36514	-1.33252	-1.22479	238.386	
9.37013	-0.748291	-0.662293	238.382	
9.37513	0.964172	1.06439	238.355	
9.38012	0.380798	0.506775	238.31	
9.38511	-1.33234	-1.22314	238.284	
9.3901	-0.749024	-0.668823	238.278	
9.39509	0.956787	1.05884	238.257	
9.40009	0.366821	0.492249	238.216	
9.40508	-1.32977	-1.22113	238.192	
9.41007	-0.733215	-0.6474	238.192	
9.41506	0.976868	1.07166	238.176	
9.42005	0.392578	0.51355	238.131	
9.42505	-1.30951	-1.20392	238.104	
9.43004	-0.729797	-0.644165	238.1	
9.43503	0.969605	1.06885	238.077	
9.44002	0.391357	0.501221	238.034	
9.44502	-1.31506	-1.21173	238.003	
9.45001	-0.733826	-0.648132	237.987	
9.455	0.974609	1.06665	237.954	
9.45999	0.388977	0.510864	237.904	
9.46498	-1.31854	-1.21088	237.872	
9.46998	-0.731262	-0.659912	237.859	
9.47497	0.971863	1.05701	237.832	
9.47996	0.37915	0.491577	237.778	
9.48495	-1.32843	-1.23157	237.746	
9.48994	-0.742371	-0.666382	237.747	
9.49494	0.961243	1.06158	237.723	
9.49993	0.375122	0.500977	237.666	
9.50492	-1.3313	-1.2254	237.633	
9.50991	-0.749939	-0.661133	237.626	
9.5149	0.959168	1.05878	237.591	
9.5199	0.37616	0.489807	237.536	
9.52489	-1.34149	-1.2323	237.505	
9.52988	-0.760864	-0.664795	237.493	
9.53487	0.955383	1.06464	237.46	
9.53986	0.375549	0.499085	237.405	
9.54486	-1.33783	-1.2334	237.365	
9.54985	-0.757324	-0.668152	237.339	
9.55484	0.955689	1.06458	237.288	
9.55983	0.378784	0.497925	237.214	
9.56483	-1.33643	-1.23993	237.176	
9.56982	-0.765076	-0.684753	237.15	
9.57481	0.957764	1.04993	237.103	
9.5798	0.387146	0.50177	237.045	
9.58479	-1.33582	-1.22961	237.003	
9.58979	-0.763916	-0.684387	236.984	
9.59478	0.955444	1.05432	236.944	
9.59977	0.38385	0.514282	236.886	
9.60476	-1.33276	-1.22717	236.851	
9.60975	-0.765015	-0.692139	236.835	
9.61475	0.949463	1.0423	236.796	
9.61974	0.382324	0.504578	236.738	
9.62473	-1.34259	-1.23438	236.688	
9.62972	-0.77832	-0.693787	236.65	
9.63471	0.95044	1.04596	236.602	
9.63971	0.384216	0.504028	236.53	
9.6447	-1.33948	-1.23822	236.474	
9.64969	-0.781616	-0.699646	236.449	
9.65468	0.932739	1.03455	236.411	
9.65967	0.375488	0.494995	236.346	
9.66467	-1.33868	-1.23621	236.306	
9.66966	-0.771362	-0.689392	236.289	
9.67465	0.94867	1.047	236.254	
9.67964	0.39093	0.511414	236.206	
9.68463	-1.32611	-1.21643	236.166	
9.68963	-0.760193	-0.674866	236.15	
9.69462	0.958435	1.05713	236.123	
9.69961	0.392334	0.513794	236.066	
9.7046	-1.32306	-1.21484	236.023	
9.7096	-0.760071	-0.675903	236.006	
9.71459	0.96405	1.06714	235.985	
9.71958	0.40918	0.533997	235.936	
9.72457	-1.31042	-1.20691	235.897	
9.72956	-0.750488	-0.666077	235.877	
9.73456	0.970947	1.073	235.845	
9.73955	0.409912	0.533753	235.798	
9.74454	-1.31097	-1.20734	235.76	
9.74953	-0.761047	-0.681274	235.74	
9.75452	0.950195	1.04919	235.704	
9.75952	0.396484	0.515198	235.652	
9.76451	-1.3277	-1.2251	235.612	
9.7695	-0.772705	-0.696961	235.593	
9.77449	0.950562	1.04138	235.557	
9.77948	0.389404	0.508667	235.51	
9.78448	-1.33478	-1.23022	235.475	
9.78947	-0.782776	-0.696411	235.457	
9.79446	0.941589	1.03937	235.422	
9.79945	0.394531	0.512512	235.355	
9.80444	-1.3277	-1.22229	235.312	
9.80944	-0.7771	-0.695557	235.288	
9.81443	0.943665	1.03967	235.243	
9.81942	0.393189	0.512573	235.186	
9.82441	-1.33044	-1.22272	235.132	
9.82941	-0.784241	-0.701233	235.101	
9.8344	0.938171	1.03656	235.057	
9.83939	0.393433	0.519165	234.988	
9.84438	-1.32636	-1.2196	234.946	
9.84937	-0.775086	-0.694214	234.936	
9.85437	0.952515	1.04688	234.902	
9.85936	0.399109	0.51294	234.831	
9.86435	-1.33636	-1.2276	234.777	
9.86934	-0.794067	-0.704102	234.748	
9.87433	0.932922	1.02917	234.697	
9.87933	0.388733	0.503906	234.626	
9.88432	-1.33331	-1.23853	234.571	
9.88931	-0.787964	-0.713501	234.546	
9.8943	0.9375	1.03168	234.516	
9.89929	0.389771	0.509216	234.451	
9.90429	-1.34174	-1.23767	234.392	
9.90928	-0.793579	-0.713684	234.363	
9.91427	0.940369	1.03497	234.321	
9.91926	0.398071	0.510803	234.248	
9.92425	-1.33368	-1.23438	234.197	
9.92925	-0.799622	-0.72113	234.181	
9.93424	0.928101	1.02826	234.143	
9.93923	0.395264	0.523865	234.077	
9.94422	-1.33643	-1.23126	234.027	
9.94922	-0.809204	-0.733704	233.997	
9.95421	0.916138	1.01386	233.949	
9.9592	0.391907	0.514404	233.878	
9.96419	-1.3288	-1.22015	233.822	
9.96918	-0.785645	-0.703491	233.781	
9.97418	0.94397	1.03693	233.715	
9.97917	0.405945	0.523743	233.616	
9.98416	-1.31476	-1.2168	233.529	
9.98915	-0.779785	-0.70166	233.484	
9.99414	0.954163	1.04572	233.429	
9.99914	0.424072	0.537476	233.349	
10.0041	-1.31531	-1.2149	233.281	
10.0091	-0.788696	-0.707581	233.23	
10.0141	0.947327	1.04816	233.163	
10.0191	0.413696	0.533508	233.066	
10.0241	-1.32733	-1.22687	232.987	
10.0291	-0.800781	-0.724732	232.945	
10.0341	0.92627	1.02435	232.893	
10.0391	0.395874	0.522339	232.818	
10.0441	-1.33368	-1.2298	232.769	
10.0491	-0.805969	-0.73407	232.74	
10.054	0.926636	1.01453	232.688	
10.059	0.403565	0.520569	232.619	
10.064	-1.33008	-1.22937	232.576	
10.069	-0.807495	-0.72815	232.554	
10.074	0.927734	1.02911	232.504	
10.079	0.409241	0.528503	232.442	
10.084	-1.31744	-1.22186	232.411	
10.089	-0.799439	-0.727173	232.396	
10.094	0.9328	1.02246	232.357	
10.099	0.41864	0.533508	232.306	
10.104	-1.31628	-1.22003	232.267	
10.109	-0.801758	-0.729981	232.242	
10.114	0.929077	1.02399	232.213	
10.1189	0.41394	0.534485	232.151	
10.1239	-1.31946	-1.21503	232.105	
10.1289	-0.80188	-0.719483	232.086	
10.1339	0.940247	1.03229	232.044	
10.1389	0.424011	0.541321	231.982	
10.1439	-1.3172	-1.20966	231.929	
10.1489	-0.802551	-0.716736	231.901	
10.1539	0.93634	1.03717	231.87	
10.1589	0.426392	0.543396	231.809	
10.1639	-1.31299	-1.20813	231.746	
10.1689	-0.805237	-0.720703	231.706	
10.1739	0.936218	1.02637	231.65	
10.1789	0.427551	0.539124	231.566	
10.1838	-1.31665	-1.21277	231.501	
10.1888	-0.816467	-0.729858	231.462	
10.1938	0.919006	1.02094	231.418	
10.1988	0.421021	0.536255	231.353	
10.2038	-1.31018	-1.21588	231.296	
10.2088	-0.806824	-0.730042	231.267	
10.2138	0.927246	1.02301	231.222	
10.2188	0.418213	0.536926	231.146	
10.2238	-1.31818	-1.21704	231.092	
10.2288	-0.807861	-0.731934	231.062	
10.2338	0.932007	1.02515	231.011	
10.2388	0.436218	0.55304	230.939	
10.2437	-1.29395	-1.19214	230.892	
10.2487	-0.789917	-0.709473	230.861	
10.2537	0.945496	1.04498	230.808	
10.2587	0.447266	0.569336	230.745	
10.2637	-1.28333	-1.18451	230.695	
10.2687	-0.78009	-0.709717	230.665	
10.2737	0.956604	1.04248	230.609	
10.2787	0.462402	0.577942	230.526	
10.2837	-1.27197	-1.16309	230.474	
10.2887	-0.787048	-0.698181	230.446	
10.2937	0.944214	1.04926	230.403	
10.2987	0.45282	0.577881	230.34	
10.3037	-1.28522	-1.17847	230.293	
10.3086	-0.795471	-0.711731	230.272	
10.3136	0.938171	1.03363	230.242	
10.3186	0.436096	0.559937	230.193	
10.3236	-1.29718	-1.18732	230.158	
10.3286	-0.791443	-0.713745	230.142	
10.3336	0.946594	1.04071	230.107	
10.3386	0.44281	0.565308	230.052	
10.3436	-1.30151	-1.20123	230.019	
10.3486	-0.807373	-0.732178	230.002	
10.3536	0.938538	1.02539	229.969	
10.3586	0.443848	0.551575	229.92	
10.3636	-1.2984	-1.20667	229.884	
10.3685	-0.801758	-0.737183	229.872	
10.3735	0.935608	1.02692	229.853	
10.3785	0.45044	0.564819	229.808	
10.3835	-1.28687	-1.19189	229.77	
10.3885	-0.809326	-0.730713	229.754	
10.3935	0.927612	1.02612	229.725	
10.3985	0.443909	0.565369	229.678	
10.4035	-1.29663	-1.18909	229.646	
10.4085	-0.812378	-0.72876	229.636	
10.4135	0.926758	1.0257	229.607	
10.4185	0.449341	0.574158	229.557	
10.4235	-1.29028	-1.18256	229.526	
10.4285	-0.809692	-0.733521	229.517	
10.4334	0.93689	1.02722	229.489	
10.4384	0.454956	0.577576	229.436	
10.4434	-1.29169	-1.18921	229.403	
10.4484	-0.812012	-0.73938	229.388	
10.4534	0.930176	1.0213	229.344	
10.4584	0.450012	0.570557	229.277	
10.4634	-1.28882	-1.18188	229.231	
10.4684	-0.816834	-0.735108	229.197	
10.4734	0.922791	1.01733	229.145	
10.4784	0.455872	0.573486	229.079	
10.4834	-1.2868	-1.18555	229.02	
10.4884	-0.821411	-0.738709	228.974	
10.4934	0.921204	1.01581	228.924	
10.4983	0.449768	0.56189	228.852	
10.5033	-1.2887	-1.18616	228.788	
10.5083	-0.810425	-0.726929	228.763	
10.5133	0.930054	1.02966	228.727	
10.5183	0.459412	0.579224	228.671	
10.5233	-1.28705	-1.17963	228.625	
10.5283	-0.808167	-0.725891	228.59	
10.5333	0.947083	1.04443	228.549	
10.5383	0.474365	0.59491	228.494	
10.5433	-1.27344	-1.17133	228.447	
10.5483	-0.802796	-0.715271	228.423	
10.5533	0.954041	1.05377	228.399	
10.5582	0.486206	0.605225	228.343	
10.5632	-1.27252	-1.16571	228.293	
10.5682	-0.803528	-0.725525	228.271	
10.5732	0.956787	1.047	228.228	
10.5782	0.500122	0.612732	228.171	
10.5832	-1.25867	-1.15497	228.136	
10.5882	-0.812927	-0.733337	228.13	
10.5932	0.932007	1.01959	228.105	
10.5982	0.473328	0.587158	228.045	
10.6032	-1.26984	-1.17017	228.008	
10.6082	-0.8078	-0.729858	227.992	
10.6132	0.935974	1.02881	227.957	
10.6182	0.475647	0.590393	227.9	
10.6231	-1.26984	-1.16754	227.855	
10.6281	-0.809631	-0.735901	227.83	
10.6331	0.928833	1.01624	227.774	
10.6381	0.461731	0.576599	227.694	
10.6431	-1.2738	-1.185	227.64	
10.6481	-0.812622	-0.743836	227.608	
10.6531	0.938721	1.03058	227.574	
10.6581	0.487793	0.607544	227.523	
10.6631	-1.27411	-1.15826	227.485	
10.6681	-0.827149	-0.73938	227.469	
10.6731	0.933045	1.02344	227.449	
10.6781	0.488892	0.60022	227.407	
10.6831	-1.26556	-1.16138	227.362	
10.688	-0.819214	-0.734497	227.343	
10.693	0.928711	1.02161	227.317	
