Scan started at 10:05:42 07/10/2014
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
19.0098	-350.062	547.412	5.2171					19.0098	-0.995484	-0.851257	159.928	
19.0148	-349.888	547.358	4.98145					19.0148	-3.3219	-3.2561	159.953	
19.0198	-350.159	547.48	5.31793					19.0198	0.600098	0.643128	159.987	
19.0248	-350.325	547.534	5.55902					19.0248	2.95642	3.07477	159.958	
19.0298	-350.068	547.408	5.23615					19.0298	-0.937317	-0.80011	159.918	
19.0348	-349.906	547.351	4.99512					19.0348	-3.33173	-3.26556	159.95	
19.0398	-350.162	547.475	5.31195					19.0398	0.541748	0.594116	159.989	
19.0448	-350.33	547.539	5.53668					19.0448	2.9707	3.09497	159.959	
19.0498	-350.073	547.419	5.20593					19.0498	-0.887817	-0.751404	159.922	
19.0548	-349.898	547.355	4.97583					19.0548	-3.34876	-3.28442	159.945	
19.0598	-350.156	547.475	5.30798					19.0598	0.491516	0.533936	159.984	
19.0648	-350.339	547.535	5.55628					19.0648	2.98932	3.10242	159.963	
19.0697	-350.078	547.412	5.22705					19.0697	-0.830078	-0.690491	159.927	
19.0747	-349.899	547.35	4.98444					19.0747	-3.36591	-3.2926	159.95	
19.0797	-350.164	547.474	5.31574					19.0797	0.435669	0.486023	159.98	
19.0847	-350.347	547.539	5.55975					19.0847	3.00409	3.12476	159.959	
19.0897	-350.078	547.413	5.22742					19.0897	-0.776795	-0.638794	159.924	
19.0947	-349.891	547.35	4.97632					19.0947	-3.37054	-3.30786	159.944	
19.0997	-350.157	547.477	5.30725					19.0997	0.387878	0.432129	159.982	
19.1047	-350.337	547.54	5.55249					19.1047	3.01141	3.12225	159.962	
19.1097	-350.07	547.411	5.22522					19.1097	-0.71637	-0.581848	159.925	
19.1147	-349.895	547.34	4.98731					19.1147	-3.37219	-3.30377	159.944	
19.1197	-350.166	547.471	5.31726					19.1197	0.327332	0.371887	159.982	
19.1247	-350.346	547.546	5.56012					19.1247	3.01727	3.13904	159.966	
19.1297	-350.072	547.42	5.22315					19.1297	-0.674072	-0.5224	159.925	
19.1346	-349.878	547.357	4.97571					19.1346	-3.38788	-3.30743	159.944	
19.1396	-350.15	547.483	5.31525					19.1396	0.287598	0.335449	159.985	
19.1446	-350.339	547.541	5.56159					19.1446	3.0307	3.14038	159.967	
19.1496	-350.065	547.409	5.22589					19.1496	-0.610596	-0.475098	159.929	
19.1546	-349.882	547.34	4.97412					19.1546	-3.39435	-3.32074	159.946	
19.1596	-350.16	547.474	5.30634					19.1596	0.215637	0.259705	159.984	
19.1646	-350.34	547.549	5.55743					19.1646	3.03333	3.13214	159.967	
19.1696	-350.065	547.421	5.22278					19.1696	-0.555847	-0.427185	159.925	
19.1746	-349.883	547.342	4.974					19.1746	-3.39587	-3.32159	159.94	
19.1796	-350.157	547.471	5.30463					19.1796	0.164429	0.217834	159.984	
19.1846	-350.343	547.546	5.56091					19.1846	3.02185	3.14179	159.964	
19.1896	-350.071	547.414	5.23901					19.1896	-0.502991	-0.356873	159.924	
19.1945	-349.89	547.336	4.98102					19.1945	-3.38965	-3.31592	159.944	
19.1995	-350.164	547.472	5.31134					19.1995	0.112793	0.150391	159.987	
19.2045	-350.342	547.553	5.56366					19.2045	3.02515	3.13397	159.971	
19.2095	-350.067	547.414	5.23499					19.2095	-0.45929	-0.313293	159.925	
19.2145	-349.892	547.34	4.98016					19.2145	-3.38922	-3.31073	159.946	
19.2195	-350.166	547.476	5.30249					19.2195	0.0693359	0.110779	159.995	
19.2245	-350.346	547.542	5.55206					19.2245	3.02997	3.13922	159.978	
19.2295	-350.069	547.406	5.22833					19.2295	-0.403015	-0.261536	159.929	
19.2345	-349.887	547.334	4.98206					19.2345	-3.39069	-3.3183	159.939	
19.2395	-350.164	547.477	5.30835					19.2395	0.0108643	0.0542603	159.979	
19.2445	-350.345	547.56	5.56012					19.2445	3.02722	3.13287	159.966	
19.2495	-350.067	547.419	5.24298					19.2495	-0.340088	-0.204346	159.924	
19.2545	-349.879	547.333	4.99231					19.2545	-3.38532	-3.30682	159.939	
19.2594	-350.155	547.469	5.30487					19.2594	-0.0372314	0.00543213	159.986	
19.2644	-350.335	547.553	5.55792					19.2644	3.034	3.13489	159.974	
19.2694	-350.052	547.412	5.23938					19.2694	-0.289612	-0.144653	159.928	
19.2744	-349.878	547.334	4.98602					19.2744	-3.38263	-3.29889	159.938	
19.2794	-350.16	547.471	5.29749					19.2794	-0.0974121	-0.050293	159.981	
19.2844	-350.334	547.55	5.54413					19.2844	3.0144	3.12152	159.962	
19.2894	-350.059	547.417	5.23047					19.2894	-0.244934	-0.104736	159.921	
19.2944	-349.884	547.338	4.98102					19.2944	-3.38367	-3.29791	159.934	
19.2994	-350.157	547.47	5.28803					19.2994	-0.148743	-0.0963745	159.981	
19.3044	-350.338	547.552	5.53363					19.3044	3.01337	3.12665	159.969	
19.3094	-350.062	547.421	5.23645					19.3094	-0.183594	-0.0388184	159.925	
19.3144	-349.883	547.336	4.98956					19.3144	-3.36926	-3.2887	159.939	
19.3193	-350.158	547.473	5.29474					19.3193	-0.203918	-0.161255	159.984	
19.3243	-350.334	547.563	5.54547					19.3243	3.00726	3.11163	159.973	
19.3293	-350.064	547.424	5.23773					19.3293	-0.138062	0.0111084	159.929	
19.3343	-349.888	547.335	4.98541					19.3343	-3.36823	-3.28131	159.941	
19.3393	-350.158	547.47	5.29047					19.3393	-0.249756	-0.20874	159.978	
19.3443	-350.333	547.557	5.55048					19.3443	3.0011	3.1015	159.964	
19.3493	-350.065	547.432	5.2475					19.3493	-0.081543	0.0669556	159.923	
19.3543	-349.891	547.345	4.9881					19.3543	-3.36029	-3.26593	159.933	
19.3593	-350.163	547.469	5.27942					19.3593	-0.315064	-0.268738	159.979	
19.3643	-350.338	547.559	5.53613					19.3643	2.99085	3.09564	159.971	
19.3693	-350.063	547.424	5.2525					19.3693	-0.0195313	0.125427	159.93	
19.3743	-349.889	547.336	4.99493					19.3743	-3.35156	-3.26672	159.941	
19.3793	-350.162	547.473	5.27667					19.3793	-0.37384	-0.31842	159.98	
19.3842	-350.334	547.56	5.53943					19.3842	2.98407	3.09454	159.969	
19.3892	-350.061	547.423	5.26532					19.3892	0.0245361	0.166443	159.932	
19.3942	-349.888	547.329	5.0061					19.3942	-3.35132	-3.27277	159.943	
19.3992	-350.158	547.461	5.2768					19.3992	-0.424866	-0.382324	159.98	
19.4042	-350.335	547.56	5.52991					19.4042	2.96234	3.07636	159.973	
19.4092	-350.067	547.442	5.25714					19.4092	0.076355	0.223755	159.928	
19.4142	-349.89	547.345	4.9978					19.4142	-3.33527	-3.25885	159.938	
19.4192	-350.159	547.461	5.26654					19.4192	-0.47876	-0.438843	159.983	
19.4242	-350.342	547.56	5.52338					19.4242	2.95319	3.06531	159.968	
19.4292	-350.071	547.439	5.25977					19.4292	0.128174	0.274597	159.923	
19.4342	-349.887	547.34	5.00641					19.4342	-3.32434	-3.25012	159.934	
19.4392	-350.158	547.463	5.26862					19.4392	-0.532166	-0.492249	159.978	
19.4442	-350.333	547.558	5.53314					19.4442	2.95038	3.05267	159.97	
19.4491	-350.069	547.43	5.27252					19.4491	0.190674	0.329041	159.929	
19.4541	-349.893	547.334	4.99841					19.4541	-3.31976	-3.2403	159.939	
19.4591	-350.149	547.462	5.23761					19.4591	-0.58905	-0.54187	159.981	
19.4641	-350.331	547.559	5.50421					19.4641	2.94769	3.05408	159.967	
19.4691	-350.076	547.437	5.27582					19.4691	0.247192	0.391296	159.926	
19.4741	-349.893	547.34	5.01587					19.4741	-3.30695	-3.21887	159.941	
19.4791	-350.145	547.457	5.25226					19.4791	-0.633179	-0.588501	159.982	
19.4841	-350.328	547.561	5.51141					19.4841	2.94244	3.0423	159.968	
19.4891	-350.084	547.452	5.27661					19.4891	0.299988	0.440491	159.925	
19.4941	-349.907	547.35	5.00891					19.4941	-3.30542	-3.21747	159.936	
19.4991	-350.152	547.459	5.24329					19.4991	-0.698425	-0.651123	159.981	
19.5041	-350.328	547.554	5.52124					19.5041	2.9375	3.03449	159.969	
19.509	-350.084	547.444	5.28595					19.509	0.357178	0.494751	159.923	
19.514	-349.905	547.352	5.00964					19.514	-3.29663	-3.21332	159.936	
19.519	-350.152	547.463	5.23468					19.519	-0.746277	-0.707153	159.975	
19.524	-350.333	547.561	5.50995					19.524	2.92743	3.02344	159.966	
19.529	-350.086	547.442	5.29926					19.529	0.409668	0.556274	159.924	
19.534	-349.896	547.336	5.02362					19.534	-3.29034	-3.19568	159.939	
19.539	-350.134	547.452	5.23572					19.539	-0.800537	-0.756287	159.984	
19.544	-350.328	547.555	5.51544					19.544	2.92664	3.01849	159.969	
19.549	-350.099	547.445	5.30389					19.549	0.478394	0.61499	159.93	
19.554	-349.915	547.342	5.01599					19.554	-3.26624	-3.18018	159.941	
19.559	-350.137	547.455	5.21741					19.559	-0.852173	-0.814148	159.985	
19.564	-350.317	547.565	5.50995					19.564	2.91199	3.00452	159.977	
19.569	-350.089	547.456	5.31506					19.569	0.524475	0.666626	159.935	
19.5739	-349.898	547.344	5.02258					19.5739	-3.27094	-3.17889	159.943	
19.5789	-350.126	547.444	5.21112					19.5789	-0.916077	-0.868713	159.981	
19.5839	-350.321	547.55	5.49811					19.5839	2.89874	3.00305	159.97	
19.5889	-350.1	547.449	5.31824					19.5889	0.572388	0.724426	159.937	
19.5939	-349.91	547.346	5.02948					19.5939	-3.26776	-3.17334	159.946	
19.5989	-350.126	547.454	5.20935					19.5989	-0.973877	-0.932861	159.98	
19.6039	-350.311	547.56	5.50366					19.6039	2.89343	2.98596	159.971	
19.6089	-350.097	547.455	5.32513					19.6089	0.634888	0.779175	159.927	
19.6139	-349.91	547.343	5.0235					19.6139	-3.25531	-3.15906	159.942	
19.6189	-350.124	547.442	5.19238					19.6189	-1.03174	-0.982483	159.989	
19.6239	-350.317	547.55	5.50079					19.6239	2.88153	2.97345	159.973	
19.6289	-350.113	547.449	5.33807					19.6289	0.691712	0.829834	159.925	
19.6339	-349.918	547.348	5.03424					19.6339	-3.24072	-3.14899	159.939	
19.6388	-350.112	547.451	5.18982					19.6388	-1.08447	-1.04663	159.982	
19.6438	-350.303	547.554	5.48767					19.6438	2.8747	2.96411	159.972	
19.6488	-350.114	547.459	5.33142					19.6488	0.747376	0.892212	159.931	
19.6538	-349.917	547.36	5.0293					19.6538	-3.23761	-3.14447	159.938	
19.6588	-350.101	547.45	5.18726					19.6588	-1.13947	-1.09717	159.986	
19.6638	-350.304	547.548	5.49121					19.6638	2.8656	2.95557	159.975	
19.6688	-350.131	547.452	5.34119					19.6688	0.801758	0.946838	159.924	
19.6738	-349.937	547.354	5.03449					19.6738	-3.22467	-3.12921	159.936	
19.6788	-350.112	547.459	5.17786					19.6788	-1.20508	-1.16547	159.976	
19.6838	-350.302	547.558	5.49188					19.6838	2.84772	2.94104	159.971	
19.6888	-350.118	547.456	5.35199					19.6888	0.867432	1.00812	159.936	
19.6938	-349.921	547.351	5.03381					19.6938	-3.21716	-3.12585	159.939	
19.6987	-350.103	547.445	5.16895					19.6987	-1.26343	-1.21698	159.978	
19.7037	-350.306	547.543	5.48395					19.7037	2.84821	2.93909	159.975	
19.7087	-350.14	547.449	5.35516					19.7087	0.924805	1.07477	159.93	
19.7137	-349.933	547.35	5.04236					19.7137	-3.20935	-3.10767	159.936	
19.7187	-350.099	547.442	5.17401					19.7187	-1.33215	-1.28906	159.981	
19.7237	-350.3	547.549	5.49542					19.7237	2.82544	2.92102	159.969	
19.7287	-350.133	547.461	5.36194					19.7287	0.990112	1.1405	159.928	
19.7337	-349.935	547.355	5.03742					19.7337	-3.19379	-3.09497	159.944	
19.7387	-350.09	547.446	5.16364					19.7387	-1.38886	-1.35205	159.985	
19.7437	-350.284	547.548	5.48413					19.7437	2.81653	2.90216	159.968	
19.7487	-350.13	547.453	5.36096					19.7487	1.04236	1.18799	159.931	
19.7537	-349.939	547.35	5.04663					19.7537	-3.17993	-3.07959	159.944	
19.7587	-350.105	547.442	5.17242					19.7587	-1.44153	-1.40192	159.981	
19.7636	-350.304	547.543	5.48993					19.7636	2.81067	2.89136	159.971	
19.7686	-350.146	547.449	5.36005					19.7686	1.10992	1.25531	159.923	
19.7736	-349.937	547.344	5.03455					19.7736	-3.1723	-3.06598	159.931	
19.7786	-350.085	547.435	5.15778					19.7786	-1.5069	-1.46313	159.977	
19.7836	-350.294	547.544	5.48389					19.7836	2.78894	2.87805	159.971	
19.7886	-350.149	547.454	5.35785					19.7886	1.15924	1.3042	159.93	
19.7936	-349.946	547.35	5.02637					19.7936	-3.15448	-3.05811	159.933	
19.7986	-350.086	547.442	5.1568					19.7986	-1.56458	-1.52142	159.978	
19.8036	-350.284	547.537	5.49805					19.8036	2.77502	2.8645	159.974	
19.8086	-350.136	547.45	5.36469					19.8086	1.21985	1.36438	159.925	
19.8136	-349.933	547.352	5.02014					19.8136	-3.14911	-3.05158	159.933	
19.8186	-350.085	547.431	5.15399					19.8186	-1.63397	-1.59143	159.98	
19.8235	-350.287	547.53	5.49316					19.8235	2.76294	2.85559	159.975	
19.8285	-350.15	547.448	5.36182					19.8285	1.29242	1.44074	159.937	
19.8335	-349.947	547.354	5.03265					19.8335	-3.12921	-3.02722	159.942	
19.8385	-350.08	547.436	5.16333					19.8385	-1.69409	-1.65143	159.98	
19.8435	-350.284	547.531	5.49689					19.8435	2.7475	2.83167	159.978	
19.8485	-350.148	547.448	5.37244					19.8485	1.34943	1.49084	159.936	
19.8535	-349.951	547.346	5.02612					19.8535	-3.10352	-3.00653	159.931	
19.8585	-350.09	547.421	5.13867					19.8585	-1.74811	-1.70093	159.977	
19.8635	-350.287	547.515	5.48688					19.8635	2.71729	2.81128	159.979	
19.8685	-350.152	547.441	5.37878					19.8685	1.39636	1.54059	159.932	
19.8735	-349.953	547.348	5.03577					19.8735	-3.08899	-2.9895	159.931	
19.8785	-350.083	547.429	5.1518					19.8785	-1.80182	-1.75763	159.978	
19.8835	-350.284	547.527	5.48901					19.8835	2.70154	2.78326	159.987	
19.8884	-350.148	547.444	5.36878					19.8884	1.44403	1.59021	159.942	
19.8934	-349.942	547.344	5.03198					19.8934	-3.07117	-2.96265	159.932	
19.8984	-350.081	547.424	5.15613					19.8984	-1.84485	-1.80444	159.974	
19.9034	-350.289	547.522	5.49524					19.9034	2.68213	2.76202	159.973	
19.9084	-350.161	547.442	5.3681					19.9084	1.50085	1.64282	159.929	
19.9134	-349.95	547.348	5.02173					19.9134	-3.04602	-2.94696	159.929	
19.9184	-350.072	547.431	5.1488					19.9184	-1.90466	-1.86652	159.975	
19.9234	-350.28	547.531	5.50751					19.9234	2.65228	2.73877	159.981	
19.9284	-350.148	547.455	5.38843					19.9284	1.54327	1.68634	159.938	
19.9334	-349.943	547.347	5.03082					19.9334	-3.02435	-2.92145	159.932	
19.9384	-350.079	547.415	5.14343					19.9384	-1.95715	-1.91022	159.974	
19.9434	-350.285	547.518	5.49365					19.9434	2.62262	2.70679	159.977	
19.9484	-350.154	547.449	5.38001					19.9484	1.60126	1.74872	159.935	
19.9533	-349.952	547.35	5.03015					19.9533	-2.98718	-2.87695	159.927	
19.9583	-350.081	547.415	5.15216					19.9583	-1.99896	-1.95337	159.969	
19.9633	-350.281	547.515	5.50708					19.9633	2.60175	2.68066	159.98	
19.9683	-350.161	547.445	5.38373					19.9683	1.6441	1.78949	159.936	
19.9733	-349.954	547.347	5.03265					19.9733	-2.96393	-2.85077	159.928	
19.9783	-350.077	547.419	5.15094					19.9783	-2.04504	-2	159.971	
19.9833	-350.284	547.513	5.49225					19.9833	2.56574	2.64258	159.979	
19.9883	-350.155	547.439	5.3761					19.9883	1.69092	1.83185	159.94	
19.9933	-349.947	547.348	5.03888					19.9933	-2.92957	-2.81616	159.932	
19.9983	-350.068	547.417	5.16193					19.9983	-2.09027	-2.04126	159.978	
20.0033	-350.275	547.508	5.50092					20.0033	2.5387	2.61432	159.984	
20.0083	-350.157	547.445	5.37042					20.0083	1.74237	1.88672	159.941	
20.0132	-349.944	547.341	5.01892					20.0132	-2.89569	-2.78253	159.931	
20.0182	-350.067	547.406	5.15021					20.0182	-2.13611	-2.08856	159.973	
20.0232	-350.277	547.509	5.50226					20.0232	2.51093	2.58649	159.986	
20.0282	-350.161	547.447	5.37836					20.0282	1.78601	1.92572	159.938	
20.0332	-349.962	547.353	5.03424					20.0332	-2.85889	-2.74719	159.925	
20.0382	-350.068	547.414	5.15295					20.0382	-2.17114	-2.12647	159.972	
20.0432	-350.274	547.512	5.49658					20.0432	2.47064	2.54047	159.988	
20.0482	-350.163	547.453	5.36871					20.0482	1.82129	1.96399	159.942	
20.0532	-349.958	547.348	5.02509					20.0532	-2.82428	-2.70624	159.926	
20.0582	-350.075	547.401	5.15747					20.0582	-2.21436	-2.1756	159.967	
20.0632	-350.279	547.504	5.49982					20.0632	2.44159	2.50928	159.982	
20.0682	-350.169	547.451	5.37232					20.0682	1.88135	2.0163	159.942	
20.0732	-349.963	547.345	5.02509					20.0732	-2.77325	-2.66467	159.925	
20.0781	-350.064	547.405	5.14844					20.0781	-2.25757	-2.20941	159.961	
20.0831	-350.262	547.51	5.50391					20.0831	2.39679	2.47009	159.983	
20.0881	-350.158	547.45	5.38294					20.0881	1.91876	2.05969	159.944	
20.0931	-349.959	547.349	5.0293					20.0931	-2.73407	-2.62091	159.919	
20.0981	-350.065	547.406	5.14661					20.0981	-2.29541	-2.24994	159.962	
20.1031	-350.267	547.507	5.48682					20.1031	2.35339	2.4306	159.986	
20.1081	-350.165	547.442	5.3678					20.1081	1.9577	2.10535	159.943	
20.1131	-349.966	547.342	5.0415					20.1131	-2.68939	-2.57404	159.924	
20.1181	-350.069	547.411	5.17127					20.1181	-2.32867	-2.28845	159.968	
20.1231	-350.262	547.51	5.50043					20.1231	2.31671	2.38483	159.988	
20.1281	-350.149	547.451	5.36701					20.1281	1.98682	2.13116	159.946	
20.1331	-349.95	547.351	5.03363					20.1331	-2.66357	-2.5437	159.923	
20.1381	-350.06	547.403	5.16516					20.1381	-2.37396	-2.32788	159.964	
20.143	-350.265	547.506	5.49701					20.143	2.27228	2.33868	159.989	
20.148	-350.158	547.45	5.36853					20.148	2.03125	2.16846	159.949	
20.153	-349.958	547.343	5.03607					20.153	-2.60724	-2.49323	159.926	
20.158	-350.063	547.399	5.16516					20.158	-2.4165	-2.36884	159.968	
20.163	-350.267	547.502	5.49555					20.163	2.21985	2.28833	159.997	
20.168	-350.169	547.451	5.36658					20.168	2.07886	2.20795	159.951	
20.173	-349.956	547.346	5.0415					20.173	-2.55383	-2.44318	159.92	
20.178	-350.056	547.399	5.16669					20.178	-2.44641	-2.40125	159.962	
20.183	-350.262	547.502	5.48633					20.183	2.18231	2.242	159.99	
20.188	-350.16	547.455	5.35346					20.188	2.10852	2.24219	159.952	
20.193	-349.958	547.356	5.03528					20.193	-2.51801	-2.38916	159.931	
20.198	-350.062	547.398	5.17328					20.198	-2.48993	-2.4375	159.976	
20.2029	-350.259	547.505	5.4978					20.2029	2.13495	2.19312	160	
20.2079	-350.153	547.457	5.36566					20.2079	2.14813	2.27789	159.955	
20.2129	-349.959	547.346	5.03156					20.2129	-2.46875	-2.3523	159.924	
20.2179	-350.067	547.396	5.15283					20.2179	-2.52313	-2.46991	159.962	
20.2229	-350.273	547.499	5.48029					20.2229	2.07611	2.14746	159.988	
20.2279	-350.172	547.462	5.35663					20.2279	2.17847	2.31482	159.946	
20.2329	-349.955	547.365	5.04205					20.2329	-2.41187	-2.29791	159.925	
20.2379	-350.043	547.399	5.1687					20.2379	-2.55884	-2.51569	159.967	
20.2429	-350.255	547.504	5.48169					20.2429	2.02893	2.09027	159.984	
20.2479	-350.166	547.465	5.36652					20.2479	2.21613	2.34906	159.942	
20.2529	-349.96	547.352	5.04877					20.2529	-2.36499	-2.24329	159.918	
20.2579	-350.05	547.383	5.15723					20.2579	-2.59045	-2.54059	159.959	
20.2629	-350.25	547.488	5.47009					20.2629	1.97485	2.04205	159.99	
20.2678	-350.159	547.453	5.36218					20.2678	2.23761	2.37976	159.942	
20.2728	-349.955	547.344	5.05383					20.2728	-2.3299	-2.1983	159.914	
20.2778	-350.048	547.379	5.16101					20.2778	-2.6377	-2.58038	159.967	
20.2828	-350.262	547.492	5.46826					20.2828	1.92877	1.99341	159.998	
20.2878	-350.173	547.464	5.36237					20.2878	2.28357	2.41437	159.95	
20.2928	-349.961	547.354	5.05164					20.2928	-2.26709	-2.14386	159.921	
20.2978	-350.039	547.377	5.1485					20.2978	-2.66504	-2.60309	159.971	
20.3028	-350.252	547.483	5.45984					20.3028	1.87329	1.94104	159.998	
20.3078	-350.181	547.463	5.37409					20.3078	2.31183	2.45129	159.945	
20.3128	-349.97	547.355	5.07471					20.3128	-2.20392	-2.078	159.915	
20.3178	-350.031	547.37	5.15448					20.3178	-2.68481	-2.63733	159.964	
20.3228	-350.235	547.485	5.45551					20.3228	1.82282	1.88232	159.994	
20.3277	-350.182	547.475	5.38477					20.3277	2.34631	2.48242	159.95	
20.3327	-349.979	547.358	5.07196					20.3327	-2.16266	-2.02539	159.916	
20.3377	-350.03	547.368	5.12018					20.3377	-2.73267	-2.66931	159.959	
20.3427	-350.238	547.478	5.4231					20.3427	1.76288	1.82538	159.987	
20.3477	-350.19	547.468	5.38385					20.3477	2.38269	2.51569	159.939	
20.3527	-349.985	547.358	5.08795					20.3527	-2.09595	-1.97528	159.911	
20.3577	-350.021	547.362	5.12128					20.3577	-2.75446	-2.70313	159.963	
20.3627	-350.222	547.473	5.42041					20.3627	1.71161	1.78137	159.999	
20.3677	-350.201	547.478	5.40088					20.3677	2.40869	2.55499	159.955	
20.3727	-349.992	547.363	5.10162					20.3727	-2.05139	-1.91608	159.919	
20.3777	-350.003	547.354	5.11176					20.3777	-2.78564	-2.73096	159.96	
20.3827	-350.216	547.47	5.40625					20.3827	1.66895	1.73102	159.995	
20.3877	-350.207	547.478	5.41034					20.3877	2.4541	2.58643	159.954	
20.3926	-349.992	547.363	5.12445					20.3926	-1.98218	-1.86646	159.922	
20.3976	-349.998	547.357	5.10846					20.3976	-2.81873	-2.77435	159.959	
20.4026	-350.209	547.481	5.39893					20.4026	1.60168	1.66345	159.989	
20.4076	-350.212	547.483	5.4126					20.4076	2.47839	2.62024	159.951	
20.4126	-350.006	547.365	5.11694					20.4126	-1.93829	-1.80536	159.926	
20.4176	-349.997	547.363	5.1026					20.4176	-2.85156	-2.79852	159.966	
20.4226	-350.203	547.476	5.39844					20.4226	1.55273	1.61139	159.992	
20.4276	-350.219	547.479	5.41876					20.4276	2.51062	2.64252	159.954	
20.4326	-350.015	547.363	5.12549					20.4326	-1.8764	-1.75604	159.921	
20.4376	-349.987	547.357	5.09064					20.4376	-2.8822	-2.83246	159.962	
20.4426	-350.191	547.47	5.38348					20.4426	1.49768	1.54803	159.992	
20.4476	-350.219	547.485	5.43372					20.4476	2.54413	2.67059	159.949	
20.4526	-350.003	547.37	5.13721					20.4526	-1.8291	-1.69843	159.921	
