Scan started at 15:00:19 30/09/2014
Time (s)	x (nT)	y (nT)	z (nT)	Frequency (Hz)	x (nT)	y (nT)	z (nT)
3.07512	-0.598938	-0.522644	302.943	60.4473	0.00207497	0.00205878	0.0585433	
3.08011	0.818909	0.906494	302.863	60.5451	0.00167617	0.00165519	0.0590988	
3.08511	0.134583	0.237366	302.776	60.6429	0.00197448	0.00199098	0.0615594	
3.0901	-1.25391	-1.16614	302.697	60.7407	0.00157305	0.0016064	0.0557624	
3.09509	-0.547485	-0.475098	302.603	60.8386	0.00193741	0.00194675	0.0642788	
3.10008	0.862366	0.957642	302.492	60.9364	0.00157595	0.00161681	0.0523011	
3.10507	0.173523	0.289246	302.378	61.0342	0.00191604	0.00187844	0.0668341	
3.11007	-1.24121	-1.14484	302.287	61.132	0.00156692	0.0015728	0.0488362	
3.11506	-0.555115	-0.477844	302.229	61.2298	0.00183716	0.00185712	0.0691415	
3.12005	0.874634	0.972107	302.172	61.3276	0.00155739	0.00160093	0.0454672	
3.12504	0.200134	0.32074	302.109	61.4254	0.00184572	0.00176964	0.0710874	
3.13003	-1.24371	-1.1369	302.069	61.5232	0.00160709	0.00157426	0.0421801	
3.13503	-0.5896	-0.496155	302.041	61.621	0.00172071	0.00172055	0.072677	
3.14002	0.84375	0.95221	301.991	61.7189	0.00152465	0.0015472	0.0390279	
3.14501	0.193848	0.313171	301.924	61.8167	0.00170175	0.00171131	0.0741548	
3.15	-1.23608	-1.13251	301.871	61.9145	0.0015173	0.00156031	0.0363482	
3.15499	-0.58551	-0.499085	301.817	62.0123	0.00164096	0.00162349	0.0751483	
3.15999	0.860596	0.95929	301.739	62.1101	0.00152694	0.00154788	0.034088	
3.16498	0.221436	0.337647	301.617	62.2079	0.00161427	0.00159371	0.0758645	
3.16997	-1.21533	-1.11884	301.505	62.3057	0.00150598	0.0015257	0.0324288	
3.17496	-0.564331	-0.486694	301.414	62.4035	0.00160489	0.00157255	0.0762378	
3.17995	0.8974	0.99585	301.299	62.5013	0.00150157	0.00155421	0.0315462	
3.18495	0.270996	0.387207	301.189	62.5992	0.00152898	0.00148069	0.076166	
3.18994	-1.1969	-1.10223	301.099	62.697	0.00152816	0.00149789	0.0314854	
3.19493	-0.589905	-0.511169	301.021	62.7948	0.00151209	0.00147886	0.0758457	
3.19992	0.863525	0.963196	300.932	62.8926	0.00158	0.00152555	0.0322525	
3.20492	0.249085	0.365112	300.842	62.9904	0.00143594	0.00142613	0.0751546	
3.20991	-1.21796	-1.11511	300.791	63.0882	0.00156309	0.00155723	0.0337764	
3.2149	-0.61145	-0.524292	300.754	63.186	0.00141424	0.00138672	0.0741864	
3.21989	0.854431	0.952454	300.677	63.2838	0.00159134	0.00155993	0.0358138	
3.22488	0.243225	0.355469	300.585	63.3816	0.00131717	0.00131415	0.072947	
3.22988	-1.23486	-1.14044	300.513	63.4795	0.00150988	0.00149019	0.0383982	
3.23487	-0.637085	-0.557068	300.431	63.5773	0.00131428	0.00131107	0.071252	
3.23986	0.84552	0.944519	300.31	63.6751	0.00153509	0.00154499	0.041217	
3.24485	0.256226	0.37323	300.182	63.7729	0.00127397	0.0012763	0.0693818	
3.24984	-1.21954	-1.12048	300.088	63.8707	0.00152713	0.00152524	0.044266	
3.25484	-0.625794	-0.546326	300.003	63.9685	0.00124227	0.00121936	0.0671494	
3.25983	0.863953	0.964905	299.911	64.0663	0.00148425	0.00141459	0.0473882	
3.26482	0.293762	0.415955	299.814	64.1641	0.00122196	0.00123261	0.064661	
3.26981	-1.19043	-1.0827	299.735	64.2619	0.00149029	0.00150027	0.0505346	
3.2748	-0.624329	-0.534851	299.667	64.3598	0.00119425	0.00119256	0.0619832	
3.2798	0.856934	0.953308	299.571	64.4576	0.00144782	0.00139105	0.0536125	
3.28479	0.284729	0.395813	299.461	64.5554	0.00117523	0.0012574	0.0590609	
3.28978	-1.21747	-1.11847	299.352	64.6532	0.00148084	0.00150452	0.0565884	
3.29477	-0.662537	-0.582214	299.262	64.751	0.00115206	0.00119565	0.0560012	
3.29976	0.838379	0.927124	299.188	64.8488	0.00140909	0.00144782	0.0594214	
3.30476	0.279907	0.386231	299.098	64.9466	0.00112913	0.00112787	0.0528065	
3.30975	-1.22766	-1.12958	299.032	65.0444	0.00142627	0.00142916	0.0620367	
3.31474	-0.675598	-0.594116	298.987	65.1422	0.00118047	0.00109634	0.0495037	
3.31973	0.839966	0.935669	298.919	65.2401	0.00139537	0.00140482	0.0644489	
3.32473	0.309876	0.42688	298.842	65.3379	0.00114398	0.00117357	0.0462734	
3.32972	-1.19611	-1.0896	298.782	65.4357	0.0013762	0.00141676	0.0665646	
3.33471	-0.665466	-0.581665	298.739	65.5335	0.00113555	0.00116297	0.0430096	
3.3397	0.846497	0.943237	298.681	65.6313	0.0013436	0.00131867	0.0684513	
3.34469	0.32019	0.441467	298.598	65.7291	0.00115542	0.00114114	0.0399231	
3.34969	-1.19751	-1.09222	298.513	65.8269	0.00136683	0.001364	0.0699978	
3.35468	-0.676209	-0.596253	298.449	65.9247	0.00110269	0.00113225	0.0369301	
3.35967	0.833374	0.93219	298.37	66.0226	0.00133125	0.0012585	0.0712955	
3.36466	0.304321	0.421875	298.265	66.1204	0.00111756	0.00112874	0.0344957	
3.36965	-1.21802	-1.12335	298.188	66.2182	0.00127916	0.00129825	0.0721978	
3.37465	-0.713135	-0.63855	298.133	66.316	0.00114693	0.00114876	0.0323889	
3.37964	0.803894	0.894043	298.063	66.4138	0.00125199	0.00127584	0.0728431	
3.38463	0.296631	0.414429	297.979	66.5116	0.00116385	0.00115728	0.0309988	
3.38962	-1.22675	-1.1275	297.895	66.6094	0.00120632	0.00118533	0.0731809	
3.39461	-0.722778	-0.649841	297.816	66.7072	0.00113016	0.00120294	0.0301923	
3.39961	0.817505	0.908814	297.713	66.805	0.001157	0.00115385	0.0731424	
3.4046	0.332092	0.451538	297.589	66.9029	0.00117144	0.00115653	0.0302771	
3.40959	-1.20129	-1.09222	297.492	67.0007	0.00120502	0.00113382	0.0727988	
3.41458	-0.71582	-0.630005	297.426	67.0985	0.00115309	0.00115629	0.0311206	
3.41957	0.820618	0.92395	297.348	67.1963	0.00111968	0.0011316	0.0721012	
3.42457	0.350342	0.471558	297.263	67.2941	0.00114378	0.00114609	0.0326185	
3.42956	-1.18494	-1.07806	297.193	67.3919	0.00109799	0.00104923	0.0711173	
3.43455	-0.718323	-0.631226	297.146	67.4897	0.00110805	0.00116625	0.0348005	
3.43954	0.811035	0.908325	297.082	67.5875	0.00104329	0.00103386	0.0698142	
3.44454	0.330689	0.440491	296.972	67.6853	0.00114306	0.00118571	0.0372831	
3.44953	-1.22125	-1.13025	296.872	67.7832	0.00104998	0.00106158	0.0682427	
3.45452	-0.767212	-0.687805	296.794	67.881	0.00118238	0.00116886	0.0401211	
3.45951	0.789185	0.882629	296.719	67.9788	0.00104736	0.0010246	0.0663291	
3.4645	0.347778	0.458984	296.635	68.0766	0.00117558	0.00115681	0.0430888	
3.4695	-1.19501	-1.09497	296.572	68.1744	0.00101863	0.000949167	0.064211	
3.47449	-0.742493	-0.663086	296.531	68.2722	0.00118221	0.00117827	0.046119	
3.47948	0.815186	0.908692	296.475	68.37	0.000964803	0.000965717	0.0618431	
3.48447	0.383972	0.496399	296.395	68.4678	0.00116244	0.00115896	0.0491441	
3.48946	-1.17706	-1.07343	296.306	68.5656	0.000955793	0.000989931	0.059229	
3.49446	-0.746948	-0.664063	296.238	68.6635	0.00116579	0.00118291	0.052082	
3.49945	0.817932	0.90802	296.161	68.7613	0.000985335	0.0010081	0.0563885	
3.50444	0.392883	0.506653	296.071	68.8591	0.00113352	0.00112527	0.0549548	
3.50943	-1.17511	-1.06494	296.002	68.9569	0.000901916	0.000966292	0.0534469	
3.51442	-0.76294	-0.678589	295.963	69.0547	0.00114126	0.00111096	0.057658	
3.51942	0.7948	0.882324	295.922	69.1525	0.000974435	0.000954272	0.0503749	
3.52441	0.376404	0.490662	295.854	69.2503	0.00115778	0.0011108	0.0601853	
3.5294	-1.18347	-1.08698	295.797	69.3481	0.000968579	0.000942087	0.0472506	
3.53439	-0.768555	-0.693787	295.765	69.4459	0.0011064	0.00106506	0.0624324	
3.53938	0.80304	0.898621	295.724	69.5438	0.00093964	0.00086164	0.0440718	
3.54438	0.409119	0.530335	295.646	69.6416	0.00108473	0.00108002	0.0644124	
3.54937	-1.14697	-1.03772	295.573	69.7394	0.000913043	0.000880474	0.0409612	
3.55436	-0.755127	-0.667175	295.523	69.8372	0.00111302	0.00107477	0.0662434	
3.55935	0.806397	0.904114	295.455	69.935	0.000940888	0.0009126	0.0379886	
3.56435	0.419312	0.534912	295.377	70.0328	0.00106346	0.00105081	0.0676666	
3.56934	-1.15448	-1.05084	295.317	70.1306	0.000911419	0.000909199	0.0352136	
3.57433	-0.776367	-0.692932	295.265	70.2284	0.00106002	0.00103903	0.0689287	
3.57932	0.794678	0.894104	295.193	70.3262	0.000920923	0.000928817	0.0328822	
3.58431	0.424133	0.541016	295.092	70.4241	0.00102422	0.00101247	0.0697952	
3.58931	-1.16168	-1.05713	294.994	70.5219	0.000899761	0.000910134	0.0309398	
3.5943	-0.811707	-0.73114	294.92	70.6197	0.00102283	0.00101081	0.0704313	
3.59929	0.758423	0.847168	294.835	70.7175	0.000944547	0.000946718	0.0297105	
3.60428	0.400757	0.513184	294.73	70.8153	0.00097414	0.000962042	0.0706635	
3.60927	-1.16626	-1.06885	294.648	70.9131	0.000898072	0.000913705	0.0291649	
3.61427	-0.814758	-0.736816	294.591	71.0109	0.000962502	0.000950172	0.0706092	
3.61926	0.765259	0.85907	294.512	71.1087	0.000892235	0.000898755	0.0293559	
3.62425	0.434204	0.549744	294.412	71.2065	0.00096755	0.000946315	0.070271	
3.62924	-1.13709	-1.02881	294.33	71.3044	0.000921909	0.000986251	0.0302753	
3.63423	-0.80542	-0.723572	294.276	71.4022	0.000916276	0.000915704	0.069532	
3.63923	0.76001	0.85083	294.226	71.5	0.000912934	0.000931642	0.0318801	
3.64422	0.419983	0.538452	294.16	71.5978	0.000922113	0.000891697	0.068585	
3.64921	-1.15753	-1.05646	294.1	71.6956	0.000938386	0.000919947	0.0340121	
3.6542	-0.835754	-0.757019	294.055	71.7934	0.00088659	0.000884771	0.0673163	
3.65919	0.738953	0.829102	294.001	71.8912	0.000957743	0.00101313	0.036503	
3.66419	0.421021	0.530701	293.919	71.989	0.000899672	0.000868838	0.0656621	
3.66918	-1.16248	-1.05804	293.841	72.0868	0.000989328	0.000952445	0.0392704	
3.67417	-0.839356	-0.760986	293.801	72.1847	0.000851131	0.000853247	0.0638502	
3.67916	0.753418	0.844666	293.753	72.2825	0.000980367	0.000982977	0.0421216	
3.68415	0.447815	0.563782	293.671	72.3803	0.00082752	0.000814504	0.0617382	
3.68915	-1.13367	-1.03406	293.587	72.4781	0.000936038	0.000909317	0.0450991	
3.69414	-0.836914	-0.755676	293.53	72.5759	0.000823096	0.000850196	0.0594285	
3.69913	0.755493	0.845215	293.473	72.6737	0.000985095	0.000992091	0.0480201	
3.70412	0.47052	0.58551	293.395	72.7715	0.000831318	0.000809326	0.0568104	
3.70912	-1.12836	-1.01453	293.315	72.8693	0.000975629	0.000970359	0.0509248	
3.71411	-0.85553	-0.769043	293.263	72.9671	0.000809839	0.000795364	0.0541381	
3.7191	0.7229	0.818115	293.214	73.065	0.00090199	0.000935906	0.0536775	
3.72409	0.442627	0.557373	293.131	73.1628	0.000800528	0.00082545	0.0512681	
3.72908	-1.14606	-1.0473	293.054	73.2606	0.00094937	0.000937562	0.0562603	
3.73408	-0.886902	-0.812378	293.007	73.3584	0.000802911	0.000776505	0.048312	
3.73907	0.697693	0.784302	292.949	73.4562	0.000935813	0.000942576	0.0586779	
3.74406	0.446228	0.558777	292.855	73.554	0.000843454	0.000767422	0.0453093	
3.74905	-1.12164	-1.02399	292.766	73.6518	0.000932414	0.000881579	0.0608261	
3.75404	-0.850159	-0.778504	292.719	73.7496	0.000807606	0.000766492	0.0421973	
3.75904	0.73822	0.822876	292.669	73.8474	0.000922457	0.000890345	0.0627913	
3.76403	0.484802	0.597534	292.592	73.9453	0.00076229	0.00078811	0.0391892	
3.76902	-1.10498	-0.993713	292.533	74.0431	0.00095727	0.000917245	0.0644822	
3.77401	-0.864685	-0.771362	292.491	74.1409	0.000776142	0.000799192	0.0363332	
3.779	0.715515	0.817383	292.421	74.2387	0.00091885	0.000899718	0.0658741	
3.784	0.474426	0.596253	292.319	74.3365	0.000770098	0.000804977	0.0337735	
3.78899	-1.11499	-1.01111	292.21	74.4343	0.000882865	0.000900181	0.0670176	
3.79398	-0.887817	-0.812012	292.127	74.5321	0.000769611	0.000775333	0.031517	
3.79897	0.69458	0.790711	292.059	74.6299	0.000890014	0.000912252	0.0678226	
3.80396	0.469482	0.589905	291.971	74.7277	0.000784525	0.000804812	0.0298201	
3.80896	-1.11932	-1.01154	291.882	74.8256	0.000888239	0.000921884	0.0683817	
3.81395	-0.902466	-0.819702	291.827	74.9234	0.000781147	0.000785066	0.0287386	
3.81894	0.700562	0.789856	291.761	75.0212	0.000868009	0.000909328	0.0686071	
3.82393	0.507324	0.62207	291.654	75.119	0.00078283	0.00079136	0.0282012	
3.82893	-1.07776	-0.971375	291.566	75.2168	0.000848096	0.000848564	0.0684734	
3.83392	-0.875488	-0.786377	291.53	75.3146	0.000803529	0.000784728	0.0285923	
3.83891	0.717835	0.815308	291.483	75.4124	0.000803969	0.000802857	0.068102	
3.8439	0.531372	0.64093	291.408	75.5102	0.00082928	0.000804833	0.0296897	
3.84889	-1.06531	-0.958618	291.358	75.608	0.000797397	0.000814602	0.0674075	
3.85389	-0.887451	-0.803101	291.324	75.7059	0.000864791	0.000839158	0.0312931	
3.85888	0.703674	0.788086	291.268	75.8037	0.000835444	0.000820166	0.0664195	
3.86387	0.521423	0.639404	291.19	75.9015	0.000811089	0.000806134	0.0334349	
3.86886	-1.06189	-0.953247	291.119	75.9993	0.000777974	0.000732196	0.065131	
3.87385	-0.895508	-0.815064	291.065	76.0971	0.00079875	0.000839798	0.0358715	
3.87885	0.68042	0.769592	291.005	76.1949	0.000727925	0.000784791	0.0635639	
3.88384	0.519531	0.632263	290.92	76.2927	0.000863022	0.000827259	0.0386614	
3.88883	-1.06445	-0.956543	290.834	76.3905	0.000793358	0.000760513	0.0617686	
3.89382	-0.904724	-0.825134	290.771	76.4883	0.000824685	0.000805517	0.0414269	
3.89881	0.694824	0.782471	290.702	76.5862	0.000703164	0.000753541	0.0597058	
3.90381	0.551392	0.66864	290.595	76.684	0.000830162	0.000813878	0.0443653	
3.9088	-1.04218	-0.925232	290.501	76.7818	0.000754286	0.000712022	0.0573824	
3.91379	-0.904785	-0.808838	290.441	76.8796	0.000816757	0.000776211	0.0472093	
3.91878	0.680786	0.777893	290.369	76.9774	0.000719824	0.000707075	0.0548972	
3.92377	0.537293	0.655335	290.273	77.0752	0.000834136	0.000821038	0.0500148	
3.92877	-1.05298	-0.941345	290.199	77.173	0.000751868	0.000690147	0.0522368	
3.93376	-0.923645	-0.837036	290.151	77.2708	0.000844302	0.000841912	0.0526743	
3.93875	0.660278	0.754089	290.087	77.3686	0.000675831	0.000701718	0.0494309	
3.94374	0.541382	0.663696	289.989	77.4665	0.000844025	0.000825528	0.0551765	
3.94874	-1.0293	-0.919495	289.912	77.5643	0.000697229	0.000685293	0.0465188	
3.95373	-0.907715	-0.820862	289.873	77.6621	0.00086599	0.000809726	0.057505	
3.95872	0.680481	0.780762	289.818	77.7599	0.000742886	0.000699868	0.0435687	
3.96371	0.589844	0.705139	289.733	77.8577	0.000814319	0.000814707	0.0596221	
3.9687	-0.987793	-0.883972	289.659	77.9555	0.000702172	0.00068029	0.0405908	
3.9737	-0.890442	-0.804382	289.619	78.0533	0.000826775	0.000844336	0.061479	
3.97869	0.692688	0.782593	289.576	78.1511	0.000702875	0.000723002	0.037714	
3.98368	0.600098	0.708557	289.516	78.2489	0.00081429	0.00079248	0.0630965	
3.98867	-0.985779	-0.879822	289.463	78.3468	0.000687047	0.000675608	0.0349888	
3.99366	-0.912476	-0.826538	289.426	78.4446	0.00082454	0.000802922	0.0644713	
3.99866	0.654114	0.747681	289.384	78.5424	0.000682164	0.000685624	0.0325279	
4.00365	0.578247	0.697937	289.314	78.6402	0.000804471	0.000781907	0.06552	
4.00864	-0.989563	-0.875427	289.244	78.738	0.000690252	0.000666799	0.030451	
4.01363	-0.920593	-0.830261	289.205	78.8358	0.000807016	0.000779729	0.0662458	
4.01862	0.659485	0.759705	289.139	78.9336	0.000696715	0.000670802	0.0288133	
4.02362	0.614929	0.733948	289.048	79.0314	0.000789744	0.00078023	0.0667182	
4.02861	-0.954346	-0.843872	288.976	79.1292	0.000720687	0.000706884	0.0278605	
4.0336	-0.903504	-0.816589	288.93	79.2271	0.000772682	0.000752374	0.0669412	
4.03859	0.669739	0.759766	288.873	79.3249	0.000734476	0.000702914	0.0276061	
4.04358	0.620239	0.735657	288.776	79.4227	0.000754381	0.000745177	0.0667673	
4.04858	-0.957703	-0.84375	288.699	79.5205	0.000674984	0.000704179	0.0280638	
4.05357	-0.92572	-0.832642	288.642	79.6183	0.000769562	0.000723544	0.0663958	
4.05856	0.643616	0.740479	288.58	79.7161	0.00073087	0.000703173	0.0291849	
4.06355	0.621521	0.739258	288.51	79.8139	0.000739266	0.000729566	0.0656303	
4.06855	-0.941712	-0.833313	288.43	79.9117	0.000707887	0.00068348	0.0308706	
4.07354	-0.913208	-0.827881	288.38	80.0095	0.000721725	0.000717251	0.0646514	
4.07853	0.663574	0.75415	288.338	80.1074	0.000737867	0.000736496	0.0330347	
4.08352	0.65155	0.768738	288.261	80.2052	0.000705365	0.000711828	0.0633713	
4.08851	-0.915039	-0.797608	288.194	80.303	0.000710811	0.000717938	0.0355036	
4.09351	-0.906555	-0.811462	288.16	80.4008	0.000702464	0.000702845	0.0618087	
4.0985	0.661621	0.758118	288.105	80.4986	0.00073854	0.000755969	0.0381936	
4.10349	0.657654	0.771057	288.027	80.5964	0.00069926	0.000679312	0.0600395	
4.10848	-0.902405	-0.798523	287.966	80.6942	0.000741831	0.00073754	0.0409712	
4.11347	-0.913269	-0.833801	287.934	80.792	0.000687099	0.000704406	0.0579723	
4.11847	0.638184	0.724548	287.888	80.8899	0.000739417	0.000735137	0.0438172	
4.12346	0.646668	0.762879	287.798	80.9877	0.000680068	0.000668556	0.0557023	
4.12845	-0.920349	-0.803162	287.718	81.0855	0.000736933	0.000762486	0.0466075	
4.13344	-0.939514	-0.851379	287.665	81.1833	0.000645425	0.000680462	0.05328	
4.13843	0.630982	0.71698	287.596	81.2811	0.00076965	0.000767537	0.0493419	
4.14343	0.671997	0.783691	287.512	81.3789	0.000657311	0.000636848	0.0506668	
4.14842	-0.880554	-0.771484	287.453	81.4767	0.000767722	0.000737277	0.0519031	
4.15341	-0.922485	-0.829224	287.423	81.5745	0.000632592	0.000660073	0.0478774	
4.1584	0.625061	0.723816	287.387	81.6723	0.000752781	0.000749472	0.0543753	
4.16339	0.671204	0.785584	287.327	81.7702	0.00062951	0.000625742	0.0450295	
4.16839	-0.8797	-0.772339	287.267	81.868	0.000758914	0.000734988	0.0566236	
4.17338	-0.936218	-0.851074	287.239	81.9658	0.000635165	0.000637383	0.04218	
4.17837	0.603943	0.700867	287.201	82.0636	0.000749659	0.000732165	0.0586676	
4.18336	0.657532	0.781433	287.133	82.1614	0.000630454	0.000640754	0.0392744	
4.18836	-0.896607	-0.78064	287.079	82.2592	0.000758838	0.000735123	0.0604591	
4.19335	-0.963867	-0.877075	287.059	82.357	0.000654195	0.000640871	0.0364658	
4.19834	0.588196	0.677918	287.033	82.4548	0.000751375	0.000708592	0.0620286	
4.20333	0.665039	0.781983	286.983	82.5526	0.000650439	0.000637523	0.0338848	
4.20832	-0.873047	-0.756897	286.927	82.6505	0.000730336	0.000715331	0.0632966	
4.21332	-0.943054	-0.852173	286.902	82.7483	0.00063344	0.000629749	0.0314483	
4.21831	0.60669	0.702149	286.871	82.8461	0.000726318	0.000706965	0.0642998	
4.2233	0.698975	0.81781	286.807	82.9439	0.000650332	0.000643247	0.0295571	
4.22829	-0.844055	-0.733582	286.743	83.0417	0.000757948	0.000720628	0.0650437	
4.23328	-0.954285	-0.86676	286.692	83.1395	0.00063431	0.000649403	0.0280365	
4.23828	0.574829	0.673096	286.638	83.2373	0.000722761	0.000726564	0.0654711	
4.24327	0.680054	0.803162	286.543	83.3351	0.000664673	0.00062583	0.0272247	
4.24826	-0.859619	-0.739441	286.449	83.4329	0.000718029	0.000654851	0.0656026	
4.25325	-0.970825	-0.873291	286.388	83.5308	0.000651975	0.000633181	0.0270645	
4.25824	0.575989	0.667297	286.313	83.6286	0.000718802	0.000687058	0.0654621	
4.26324	0.70221	0.812805	286.218	83.7264	0.000633231	0.000650073	0.0276405	
4.26823	-0.827881	-0.716431	286.15	83.8242	0.000699574	0.000659443	0.065022	
4.27322	-0.950195	-0.860535	286.113	83.922	0.000652448	0.000673126	0.028858	
4.27821	0.583984	0.679321	286.069	84.0198	0.000649214	0.00069254	0.0642811	
4.2832	0.711304	0.833435	285.993	84.1176	0.000650683	0.000663168	0.0306164	
4.2882	-0.826477	-0.710388	285.919	84.2154	0.000666927	0.000681711	0.0632571	
4.29319	-0.974426	-0.882446	285.881	84.3132	0.000656924	0.000658101	0.0327847	
4.29818	0.551514	0.643311	285.845	84.4111	0.000674731	0.000662148	0.0619731	
4.30317	0.703369	0.813843	285.766	84.5089	0.000657498	0.000657133	0.0353017	
4.30816	-0.827454	-0.724182	285.682	84.6067	0.00063253	0.000649814	0.0604233	
4.31316	-0.988037	-0.909668	285.642	84.7045	0.000671308	0.000689641	0.0379379	
4.31815	0.545105	0.629028	285.6	84.8023	0.000655267	0.000671488	0.0586167	
4.32314	0.716492	0.832214	285.523	84.9001	0.000695542	0.00066057	0.0407449	
4.32813	-0.809998	-0.690674	285.454	84.9979	0.000626083	0.000620509	0.0565966	
4.33313	-0.979981	-0.887207	285.418	85.0957	0.000713825	0.000675788	0.0434701	
4.33812	0.541931	0.632385	285.382	85.1935	0.000635495	0.000614989	0.0543434	
4.34311	0.71167	0.826904	285.327	85.2914	0.000693998	0.000675396	0.0462392	
4.3481	-0.820007	-0.705689	285.28	85.3892	0.000614232	0.000615962	0.0519159	
4.35309	-1.00873	-0.92511	285.248	85.487	0.00068606	0.000688338	0.0489062	
4.35809	0.511658	0.597351	285.198	85.5848	0.000628721	0.000640373	0.0493303	
4.36308	0.710877	0.821716	285.131	85.6826	0.000702511	0.000672558	0.0514347	
4.36807	-0.806702	-0.694641	285.079	85.7804	0.000626662	0.000590909	0.0466207	
4.37306	-1.01105	-0.922546	285.042	85.8782	0.000686025	0.000688714	0.0538192	
4.37805	0.513672	0.604309	284.984	85.976	0.000612698	0.000586438	0.0438134	
4.38305	0.734436	0.846253	284.908	86.0738	0.000690798	0.000683929	0.0560105	
4.38804	-0.771118	-0.667236	284.848	86.1717	0.000603342	0.000593654	0.0409886	
4.39303	-0.991089	-0.911255	284.81	86.2695	0.000691426	0.000673078	0.0579862	
4.39802	0.520508	0.603943	284.766	86.3673	0.000614543	0.000578064	0.0381654	
4.40301	0.750549	0.864014	284.702	86.4651	0.000699132	0.000686208	0.0597396	
4.40801	-0.761292	-0.645142	284.648	86.5629	0.000609154	0.000596761	0.0354483	
4.413	-0.993713	-0.906799	284.614	86.6607	0.000684603	0.000680095	0.0612093	
4.41799	0.519409	0.60669	284.568	86.7585	0.000598121	0.000596295	0.0328806	
4.42298	0.7677	0.881714	284.505	86.8563	0.00070121	0.000686536	0.0624745	
4.42797	-0.736145	-0.62616	284.441	86.9541	0.000588819	0.000587676	0.0306396	
4.43297	-0.996094	-0.907593	284.39	87.052	0.000687506	0.000664921	0.0634445	
4.43796	0.508362	0.598694	284.341	87.1498	0.000594707	0.000583848	0.0287756	
4.44295	0.780945	0.89502	284.261	87.2476	0.000683025	0.000677629	0.0641415	
4.44794	-0.707581	-0.598023	284.196	87.3454	0.000601316	0.000605363	0.0274602	
4.45294	-0.983338	-0.893982	284.171	87.4432	0.000677674	0.00066949	0.0645068	
4.45793	0.508667	0.605286	284.134	87.541	0.000608575	0.000604203	0.0267337	
4.46292	0.789124	0.906433	284.069	87.6388	0.000670225	0.000653851	0.0645947	
4.46791	-0.714417	-0.600281	284.01	87.7366	0.000591974	0.000596132	0.0267246	
4.4729	-1.0108	-0.923706	283.973	87.8344	0.000671989	0.000661528	0.0644236	
4.4779	0.482788	0.575684	283.923	87.9323	0.000604682	0.000614785	0.0273932	
4.48289	0.772339	0.893189	283.838	88.0301	0.000655083	0.000646167	0.0639346	
4.48788	-0.728211	-0.61554	283.771	88.1279	0.00059837	0.000612911	0.0286873	
4.49287	-1.03052	-0.943054	283.731	88.2257	0.000649844	0.000642844	0.0632018	
4.49786	0.460449	0.54895	283.673	88.3235	0.00059214	0.00060211	0.0305026	
4.50286	0.773621	0.87915	283.596	88.4213	0.000644921	0.000640004	0.0621537	
4.50785	-0.720398	-0.612915	283.521	88.5191	0.000617456	0.000631797	0.0327239	
4.51284	-1.04095	-0.953308	283.471	88.6169	0.000640735	0.000625576	0.0608635	
4.51783	0.448364	0.53064	283.414	88.7147	0.000640774	0.000615053	0.0352165	
4.52282	0.766907	0.875244	283.339	88.8126	0.00062782	0.000617895	0.0593095	
4.52782	-0.730408	-0.62085	283.263	88.9104	0.000626419	0.000629767	0.0378708	
4.53281	-1.07587	-0.987976	283.201	89.0082	0.000629625	0.000614268	0.0575162	
4.5378	0.396729	0.487122	283.138	89.106	0.000642435	0.000607758	0.0406002	
4.54279	0.730225	0.839905	283.052	89.2038	0.000623549	0.000608893	0.0554535	
4.54778	-0.754822	-0.649902	282.984	89.3016	0.000648097	0.000625113	0.0433593	
4.55278	-1.10962	-1.02631	282.947	89.3994	0.000609015	0.00060104	0.0532384	
4.55777	0.367493	0.455444	282.877	89.4972	0.000647398	0.00062084	0.0460783	
4.56276	0.729981	0.834168	282.769	89.595	0.000603069	0.000597766	0.0508401	
4.56775	-0.749939	-0.647583	282.678	89.6929	0.000647069	0.000632832	0.0486944	
4.57275	-1.11926	-1.03406	282.624	89.7907	0.000589631	0.000588383	0.0482449	
4.57774	0.362	0.447388	282.572	89.8885	0.000644143	0.000659225	0.0511892	
4.58273	0.73053	0.842163	282.491	89.9863	0.000592231	0.000577817	0.0455588	
4.58772	-0.753296	-0.633728	282.418	90.0841	0.000654803	0.000646084	0.0535196	
4.59271	-1.1402	-1.04846	282.373	90.1819	0.000585739	0.000579379	0.0428147	
4.59771	0.327271	0.414002	282.319	90.2797	0.000659475	0.000630094	0.0556526	
4.6027	0.721253	0.837097	282.238	90.3775	0.000580887	0.00059148	0.0400068	
4.60769	-0.761536	-0.652588	282.176	90.4753	0.000663785	0.000659665	0.0575854	
4.61268	-1.16095	-1.07874	282.155	90.5732	0.000576711	0.000568476	0.0372292	
4.61767	0.331116	0.419556	282.121	90.671	0.000651917	0.000626406	0.0592912	
4.62267	0.746033	0.85553	282.044	90.7688	0.00056721	0.000564732	0.0345865	
4.62766	-0.721741	-0.614014	281.977	90.8666	0.000662803	0.000637707	0.0607336	
4.63265	-1.14172	-1.05188	281.941	90.9644	0.00055514	0.000558118	0.0321173	
4.63764	0.313538	0.411621	281.905	91.0622	0.000661534	0.000629921	0.061927	
4.64263	0.735962	0.847473	281.852	91.16	0.000574364	0.000568646	0.0299449	
4.64763	-0.727539	-0.625305	281.81	91.2578	0.000662075	0.000631062	0.0628374	
4.65262	-1.16498	-1.08221	281.791	91.3556	0.000566591	0.000571856	0.0281959	
4.65761	0.29596	0.383545	281.766	91.4535	0.00065889	0.000611302	0.0634789	
